date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,close,change,vwap,low,open,high,unadjustedVolume,changePercent,changeOverTime,adjClose,volume
2021-01-11,"January 11, 21",,,,,,208.57,3.12,207.2075,205.45,205.45,209.36,326400,1.52,0.0152,196.15,326400
2021-01-08,"January 08, 21",,,,,,206.92,-0.83,206.945,204.16,207.75,208.95,250600,-0.39952,-0.0039952,194.6,250600
2021-01-07,"January 07, 21",,,,,,208.24,6.03,205.33,202.21,202.21,208.66,379900,2.98,0.0298,195.84,379900
2021-01-06,"January 06, 21",,,,,,202.18,4.57,199.8925,196.57,197.61,203.21,517038,2.31,0.0231,190.14,517038
2020-10-14,"October 14, 20",0.5,0.5,2020-10-15,2020-10-30,2020-09-23,,,,,,,,,,,
2020-07-15,"July 15, 20",0.5,0.5,2020-07-16,2020-07-31,2020-06-16,,,,,,,,,,,
2020-05-14,"May 14, 20",0.5,0.5,2020-05-15,2020-05-29,2020-05-07,,,,,,,,,,,
2020-01-14,"January 14, 20",0.5,0.5,2020-01-15,2020-01-30,2019-11-13,,,,,,,,,,,
2019-10-15,"October 15, 19",0.5,0.5,2019-10-16,2019-10-31,2019-09-26,,,,,,,,,,,
2019-07-15,"July 15, 19",0.5,0.5,2019-07-16,2019-07-31,2019-06-18,,,,,,,,,,,
2019-05-16,"May 16, 19",0.5,0.5,2019-05-17,2019-05-31,2019-05-10,,,,,,,,,,,
2019-01-14,"January 14, 19",0.43,0.43,2019-01-15,2019-01-30,2018-12-06,,,,,,,,,,,
2018-10-15,"October 15, 18",0.43,0.43,2018-10-16,2018-10-31,2018-09-13,,,,,,,,,,,
2018-07-13,"July 13, 18",0.43,0.43,2018-07-16,2018-07-31,2018-06-19,,,,,,,,,,,
2018-05-14,"May 14, 18",0.43,0.43,2018-05-15,2018-05-31,2018-04-25,,,,,,,,,,,
2018-01-11,"January 11, 18",0.37,0.37,2018-01-15,2018-01-30,2017-12-04,,,,,,,,,,,
2017-10-13,"October 13, 17",0.37,0.37,2017-10-16,2017-10-31,2017-09-14,,,,,,,,,,,
2017-07-12,"July 12, 17",0.37,0.37,2017-07-14,2017-07-31,2017-06-20,,,,,,,,,,,
2017-05-11,"May 11, 17",0.37,0.37,2017-05-15,2017-05-31,2017-05-04,,,,,,,,,,,
2017-01-11,"January 11, 17",0.34,0.34,2017-01-16,2017-01-31,2016-12-01,,,,,,,,,,,
2016-10-13,"October 13, 16",0.34,0.34,2016-10-17,2016-10-31,2016-09-26,,,,,,,,,,,
2016-07-13,"July 13, 16",0.34,0.34,2016-07-15,2016-07-29,2016-06-21,,,,,,,,,,,
2016-04-14,"April 14, 16",0.34,0.34,2016-04-18,2016-04-29,2016-04-06,,,,,,,,,,,
2016-01-13,"January 13, 16",0.32,0.32,2016-01-15,2016-01-29,2015-12-01,,,,,,,,,,,
2015-10-14,"October 14, 15",0.32,0.32,2015-10-16,2015-10-30,2015-09-11,,,,,,,,,,,
2015-07-14,"July 14, 15",0.32,0.32,2015-07-16,2015-07-31,2015-06-23,,,,,,,,,,,
2015-04-17,"April 17, 15",0.32,0.32,2015-04-21,2015-04-30,2015-04-08,,,,,,,,,,,
2015-01-13,"January 13, 15",0.28,0.28,2015-01-15,2015-01-31,2014-12-04,,,,,,,,,,,
2014-10-14,"October 14, 14",0.28,0.28,2014-10-16,2014-10-31,2014-10-02,,,,,,,,,,,
2014-07-14,"July 14, 14",0.28,0.28,2014-07-16,2014-07-31,2014-06-23,,,,,,,,,,,
2014-04-16,"April 16, 14",0.28,0.28,2014-04-21,2014-04-30,2014-04-08,,,,,,,,,,,
2014-01-13,"January 13, 14",0.23,0.23,2014-01-15,2014-01-31,2013-12-03,,,,,,,,,,,
2013-10-10,"October 10, 13",0.23,0.23,2013-10-15,2013-10-31,2013-09-24,,,,,,,,,,,
2013-07-15,"July 15, 13",0.23,0.23,2013-07-17,2013-07-31,2013-06-24,,,,,,,,,,,
2013-04-17,"April 17, 13",0.23,0.23,2013-04-19,2013-04-30,2013-04-09,,,,,,,,,,,
2013-01-09,"January 09, 13",0.2,0.2,2013-01-11,2013-01-31,2012-12-06,,,,,,,,,,,
2012-10-11,"October 11, 12",0.2,0.2,2012-10-15,2012-10-31,2012-09-25,,,,,,,,,,,
2012-07-12,"July 12, 12",0.2,0.2,2012-07-16,2012-07-31,2012-06-26,,,,,,,,,,,
2012-04-18,"April 18, 12",0.2,0.2,2012-04-20,2012-04-30,2012-04-12,,,,,,,,,,,
2012-01-11,"January 11, 12",0.17,0.17,2012-01-13,2012-01-31,2011-12-08,,,,,,,,,,,
2011-10-12,"October 12, 11",0.17,0.17,2011-10-14,2011-10-31,2011-09-28,,,,,,,,,,,
2011-07-13,"July 13, 11",0.17,0.17,2011-07-15,2011-07-29,2011-06-29,,,,,,,,,,,
2011-04-13,"April 13, 11",0.17,0.17,2011-04-15,2011-04-29,2011-04-06,,,,,,,,,,,
2011-01-12,"January 12, 11",0.15,0.15,2011-01-14,2011-01-31,2010-12-08,,,,,,,,,,,
2010-10-13,"October 13, 10",0.15,0.15,2010-10-15,2010-10-29,2010-09-29,,,,,,,,,,,
2010-07-13,"July 13, 10",0.15,0.15,2010-07-15,2010-07-30,2010-06-29,,,,,,,,,,,
2010-04-13,"April 13, 10",0.15,0.15,2010-04-15,2010-04-30,2010-04-07,,,,,,,,,,,
2010-01-13,"January 13, 10",0.12,0.12,2010-01-15,2010-01-30,2009-12-08,,,,,,,,,,,
2009-10-13,"October 13, 09",0.12,0.12,2009-10-15,2009-10-30,2009-09-30,,,,,,,,,,,
2009-07-13,"July 13, 09",0.12,0.12,2009-07-15,2009-07-31,2009-06-30,,,,,,,,,,,
2009-04-13,"April 13, 09",0.12,0.12,2009-04-15,2009-04-30,2009-04-07,,,,,,,,,,,
2009-01-13,"January 13, 09",0.12,0.12,2009-01-15,2009-01-30,2008-12-08,,,,,,,,,,,
2008-10-10,"October 10, 08",0.12,0.12,2008-10-15,2008-10-31,2008-09-30,,,,,,,,,,,
2008-07-11,"July 11, 08",0.12,0.12,2008-07-15,2008-07-31,2008-06-30,,,,,,,,,,,
2008-04-11,"April 11, 08",0.12,0.12,2008-04-15,2008-04-30,2008-04-08,,,,,,,,,,,
2008-01-11,"January 11, 08",0.12,0.12,2008-01-15,2008-01-31,2007-12-11,,,,,,,,,,,
2007-10-11,"October 11, 07",0.12,0.12,2007-10-15,2007-10-31,2007-09-25,,,,,,,,,,,
2007-07-12,"July 12, 07",0.12,0.12,2007-07-16,2007-07-31,2007-06-25,,,,,,,,,,,
2007-04-12,"April 12, 07",0.12,0.18,2007-04-16,2007-04-30,2007-04-04,,,,,,,,,,,
2007-01-10,"January 10, 07",0.1,0.15,2007-01-15,2007-01-31,2006-12-12,,,,,,,,,,,
2006-10-12,"October 12, 06",0.1,0.15,2006-10-16,2006-10-31,2006-09-26,,,,,,,,,,,
2006-07-13,"July 13, 06",0.1,0.15,2006-07-17,2006-07-31,2006-06-27,,,,,,,,,,,
2006-04-11,"April 11, 06",0.1,0.15,2006-04-14,2006-04-28,2006-04-04,,,,,,,,,,,
2006-01-11,"January 11, 06",0.08000004,0.12,2006-01-16,2006-01-31,2005-12-15,,,,,,,,,,,
2005-10-13,"October 13, 05",0.08000004,0.12,2005-10-17,2005-10-31,2005-09-28,,,,,,,,,,,
2005-07-13,"July 13, 05",0.08000004,0.12,2005-07-15,2005-07-29,2005-06-21,,,,,,,,,,,
2005-04-13,"April 13, 05",0.08000004,0.12,2005-04-15,2005-04-29,2005-03-23,,,,,,,,,,,
2005-01-12,"January 12, 05",0.08000004,0.12,2005-01-14,2005-01-31,2004-12-15,,,,,,,,,,,
2004-10-13,"October 13, 04",0.08000004,0.12,2004-10-15,2004-10-29,2004-09-29,,,,,,,,,,,
2004-07-13,"July 13, 04",0.08000004,0.12,2004-07-15,2004-07-30,2004-04-23,,,,,,,,,,,
2004-04-13,"April 13, 04",0.06222222,0.14,2004-04-15,2004-04-30,2004-03-23,,,,,,,,,,,
2004-01-13,"January 13, 04",0.06222222,0.14,2004-01-15,2004-01-30,2003-12-16,,,,,,,,,,,
2003-10-10,"October 10, 03",0.06222222,0.14,2003-10-15,2003-10-31,2003-09-23,,,,,,,,,,,
2003-07-11,"July 11, 03",0.06222222,0.14,2003-07-15,2003-07-31,2003-06-24,,,,,,,,,,,
2003-04-11,"April 11, 03",0.06222222,0.14,2003-04-15,2003-04-30,2003-03-25,,,,,,,,,,,
2003-01-13,"January 13, 03",0.06222222,0.14,2003-01-15,2003-01-31,2002-12-17,,,,,,,,,,,
2002-10-10,"October 10, 02",0.06222222,0.14,2002-10-15,2002-10-31,2002-09-24,,,,,,,,,,,
2002-07-11,"July 11, 02",0.06222222,0.14,2002-07-15,2002-07-31,2002-06-25,,,,,,,,,,,
2002-04-11,"April 11, 02",0.06222222,0.14,2002-04-15,2002-04-30,2002-03-26,,,,,,,,,,,
2002-01-11,"January 11, 02",0.06222222,0.14,2002-01-15,2002-01-31,2001-12-17,,,,,,,,,,,
2001-10-11,"October 11, 01",0.06222222,0.14,2001-10-15,2001-10-31,2001-09-25,,,,,,,,,,,
2001-07-12,"July 12, 01",0.06222222,0.14,2001-07-16,2001-07-31,2001-06-27,,,,,,,,,,,
2001-04-11,"April 11, 01",0.06222222,0.14,2001-04-16,2001-04-30,2001-03-27,,,,,,,,,,,
2001-01-11,"January 11, 01",0.06222222,0.14,2001-01-16,2001-01-31,2000-12-19,,,,,,,,,,,
2000-10-12,"October 12, 00",0.06222222,0.14,2000-10-16,2000-10-31,2000-09-26,,,,,,,,,,,
2000-07-13,"July 13, 00",0.06222222,0.14,2000-07-17,2000-07-31,2000-06-27,,,,,,,,,,,
2000-04-13,"April 13, 00",0.06222222,0.14,2000-04-17,2000-04-28,2000-03-28,,,,,,,,,,,
2000-01-13,"January 13, 00",0.06222222,0.14,2000-01-18,2000-01-31,1999-12-16,,,,,,,,,,,
1999-10-13,"October 13, 99",0.06222222,0.14,1999-10-15,1999-10-29,1999-10-04,,,,,,,,,,,
1999-07-13,"July 13, 99",0.06222222,0.14,1999-07-15,1999-07-30,1999-06-29,,,,,,,,,,,
1999-04-13,"April 13, 99",0.06222222,0.14,1999-04-15,1999-04-30,1999-03-23,,,,,,,,,,,
1999-01-13,"January 13, 99",0.06222222,0.14,1999-01-15,1999-01-29,1998-12-18,,,,,,,,,,,
1998-10-13,"October 13, 98",0.06000033,0.135,1998-10-15,1998-10-30,1998-09-29,,,,,,,,,,,
1998-07-13,"July 13, 98",0.06000033,0.135,1998-07-15,1998-07-31,1998-06-23,,,,,,,,,,,
1998-04-13,"April 13, 98",0.06000033,0.135,1998-04-15,1998-04-30,1998-03-24,,,,,,,,,,,
1998-01-13,"January 13, 98",0.06000033,0.135,1998-01-15,1998-01-30,1997-12-18,,,,,,,,,,,
1997-10-10,"October 10, 97",0.05333333,0.12,1997-10-15,1997-10-31,1997-09-23,,,,,,,,,,,
1997-07-11,"July 11, 97",0.05333333,0.12,1997-07-15,1997-07-31,1997-06-24,,,,,,,,,,,
1997-04-11,"April 11, 97",0.05333333,0.12,1997-04-15,1997-04-30,1997-03-25,,,,,,,,,,,
1997-01-13,"January 13, 97",0.05333333,0.18,1997-01-15,1997-01-31,1996-12-19,,,,,,,,,,,
1996-10-10,"October 10, 96",0.04740741,0.16,1996-10-15,1996-10-31,1996-09-24,,,,,,,,,,,
1996-07-11,"July 11, 96",0.047407,0.16,1996-07-15,1996-07-31,1996-06-25,,,,,,,,,,,
1996-04-11,"April 11, 96",0.04740741,0.16,1996-04-15,1996-04-30,1996-03-26,,,,,,,,,,,
1996-01-10,"January 10, 96",0.047407,0.16,1996-01-15,1996-01-31,1995-12-20,,,,,,,,,,,
1995-10-12,"October 12, 95",0.04148148,0.14,1995-10-16,1995-10-31,1995-10-02,,,,,,,,,,,
1995-07-13,"July 13, 95",0.04148148,0.14,1995-07-17,1995-07-31,1995-06-29,,,,,,,,,,,
1995-04-10,"April 10, 95",0.04148148,0.14,1995-04-17,1995-04-28,1995-03-28,,,,,,,,,,,
1995-01-10,"January 10, 95",0.02765448,0.3,1995-01-17,1995-01-31,1994-12-12,,,,,,,,,,,
