date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,adjDividend,declarationDate,paymentDate,dividend
2024-05-16,44,44.24,42.58,43.48,42.29,7808400,7808400,-0.52,-1.18,43.575,"May 16, 24",-0.0118,,,,,
2024-05-15,45.41,45.44,43.51,44.14,42.93,5353919,5353919,-1.27,-2.8,44.625,"May 15, 24",-0.028,,,,,
2024-05-14,45.17,45.54,44.86,45.18,43.94,3683509,3683509,0.01,0.02213859,45.1875,"May 14, 24",0.0002213859,,,,,
2024-05-13,46.5,46.67,44.89,44.91,43.68,4355741,4355741,-1.59,-3.42,45.7425,"May 13, 24",-0.0342,,,,,
2024-05-10,46.22,46.5,45.51,45.73,44.48,4084300,4084300,-0.49,-1.06,45.99,"May 10, 24",-0.0106,,,,,
2024-05-09,45.52,46.11,45.32,46.1,44.84,3868523,3868523,0.58,1.27,45.7625,"May 09, 24",0.0127,,,,,
2024-05-08,45.19,45.7,45.02,45.61,44.36,3116648,3116648,0.42,0.92941,45.38,"May 08, 24",0.0092941,,,,,
2024-05-07,46.28,46.49,45.22,45.27,44.03,4717000,4717000,-1.01,-2.18,45.815,"May 07, 24",-0.0218,,,,,
2024-05-06,45.95,46.72,45.95,46.24,44.98,3644244,3644244,0.29,0.63112,46.215,"May 06, 24",0.0063112,,,,,
2024-05-03,45.64,45.91,45.3,45.6,44.35,3485300,3485300,-0.04,-0.08764242,45.6125,"May 03, 24",-0.0008764242,2024-05-06,0.25,2024-04-24,2024-05-15,0.25
2024-05-02,44.84,45.36,44.02,45.25,43.77,5757847,5757847,0.41,0.91436,44.8675,"May 02, 24",0.0091436,,,,,
2024-05-01,43.68,44.57,43.26,43.96,42.52,4135200,4135200,0.28,0.64103,43.8675,"May 01, 24",0.0064103,,,,,
2024-04-30,44.4,44.69,43.94,43.98,42.54,2642353,2642353,-0.42,-0.94595,44.2525,"April 30, 24",-0.0094595,,,,,
2024-04-29,44.7,44.89,44.27,44.7,43.24,2904406,2904406,0,0,44.64,"April 29, 24",0,,,,,
2024-04-26,44.59,45.46,44.52,44.67,43.21,3698809,3698809,0.08,0.17941,44.81,"April 26, 24",0.0017941,,,,,
2024-04-25,44.96,45.33,43.8,44.66,43.2,4711300,4711300,-0.3,-0.66726,44.6875,"April 25, 24",-0.0066726,,,,,
2024-04-24,42.98,45.16,42.7,45.02,43.55,9881301,9881301,2.04,4.75,43.965,"April 24, 24",0.0475,,,,,
2024-04-23,42.13,43.07,42.01,42.86,41.46,8718100,8718100,0.73,1.73,42.5175,"April 23, 24",0.0173,,,,,
2024-04-22,41.91,42.33,41.62,42.15,40.77,3546200,3546200,0.24,0.57266,42.0025,"April 22, 24",0.0057266,,,,,
2024-04-19,41.14,42.14,41.01,41.57,40.21,4493300,4493300,0.43,1.05,41.465,"April 19, 24",0.0105,,,,,
2024-04-18,39.98,41.3,39.85,40.8,39.47,4167400,4167400,0.82,2.05,40.4825,"April 18, 24",0.0205,,,,,
2024-04-17,40.4,40.48,39.67,39.68,38.38,4265009,4265009,-0.72,-1.78,40.0575,"April 17, 24",-0.0178,,,,,
2024-04-16,40.3,40.43,39.74,39.92,38.61,4029234,4029234,-0.38,-0.94293,40.0975,"April 16, 24",-0.0094293,,,,,
2024-04-15,40.92,41.31,40.09,40.47,39.15,3190800,3190800,-0.45,-1.1,40.6975,"April 15, 24",-0.011,,,,,
2024-04-12,40.88,41.12,40.31,40.41,39.09,3251157,3251157,-0.47,-1.15,40.68,"April 12, 24",-0.0115,,,,,
2024-04-11,41.39,41.58,40.59,41.29,39.94,2500432,2500432,-0.1,-0.2416,41.2125,"April 11, 24",-0.002416,,,,,
2024-04-10,41.55,41.86,40.85,41.44,40.08,4033615,4033615,-0.11,-0.26474,41.425,"April 10, 24",-0.0026474,,,,,
2024-04-09,42.54,42.65,42.12,42.33,40.95,2287423,2287423,-0.21,-0.49365,42.41,"April 09, 24",-0.0049365,,,,,
2024-04-08,41.48,43.14,41.42,42.51,41.12,4578070,4578070,1.03,2.48,42.1375,"April 08, 24",0.0248,,,,,
2024-04-05,41.13,41.73,40.93,41.28,39.93,3671000,3671000,0.15,0.3647,41.2675,"April 05, 24",0.003647,,,,,
2024-04-04,42.56,42.89,41.07,41.19,39.84,5745732,5745732,-1.37,-3.22,41.9275,"April 04, 24",-0.0322,,,,,
2024-04-03,41,41.27,40.64,41.21,39.86,3911442,3911442,0.21,0.5122,41.03,"April 03, 24",0.005122,,,,,
2024-04-02,41.45,41.45,40.53,41,39.66,5245024,5245024,-0.45,-1.09,41.1075,"April 02, 24",-0.0109,,,,,
2024-04-01,42.97,43.01,41.72,41.75,40.38,4081800,4081800,-1.22,-2.84,42.3625,"April 01, 24",-0.0284,,,,,
2024-03-28,42.07,43.24,42.07,43.12,41.71,4208241,4208241,1.05,2.5,42.625,"March 28, 24",0.025,,,,,
2024-03-27,41.91,42.3,41.64,42.28,40.9,3501600,3501600,0.37,0.88284,42.0325,"March 27, 24",0.0088284,,,,,
2024-03-26,41.42,41.81,41.37,41.58,40.22,4694710,4694710,0.16,0.38629,41.545,"March 26, 24",0.0038629,,,,,
2024-03-25,41.01,41.45,40.79,41.32,39.97,6619492,6619492,0.31,0.75591,41.1425,"March 25, 24",0.0075591,,,,,
2024-03-22,42.64,42.8,41.53,41.55,40.19,3608700,3608700,-1.09,-2.56,42.13,"March 22, 24",-0.0256,,,,,
2024-03-21,43.62,43.71,42.02,42.65,41.25,5658217,5658217,-0.97,-2.22,43,"March 21, 24",-0.0222,,,,,
2024-03-20,41.96,43.54,41.9,43.39,41.97,3040700,3040700,1.43,3.41,42.6975,"March 20, 24",0.0341,,,,,
2024-03-19,41.78,42.29,41.67,42.12,40.74,2559021,2559021,0.34,0.81379,41.965,"March 19, 24",0.0081379,,,,,
2024-03-18,41.84,41.92,41.41,41.75,40.38,3249200,3249200,-0.09,-0.21511,41.73,"March 18, 24",-0.0021511,,,,,
2024-03-15,42.82,43.4,41.53,41.78,40.41,8689534,8689534,-1.04,-2.43,42.3825,"March 15, 24",-0.0243,,,,,
2024-03-14,43.58,43.84,43.04,43.25,41.84,4381682,4381682,-0.33,-0.75723,43.4275,"March 14, 24",-0.0075723,,,,,
2024-03-13,43.13,43.54,43.13,43.48,42.06,3628062,3628062,0.35,0.8115,43.32,"March 13, 24",0.008115,,,,,
2024-03-12,42.71,43.41,42.41,43.13,41.72,4142200,4142200,0.42,0.98338,42.915,"March 12, 24",0.0098338,,,,,
2024-03-11,41.99,42.74,41.85,42.54,41.15,3743727,3743727,0.55,1.31,42.28,"March 11, 24",0.0131,,,,,
2024-03-08,41.73,42.31,41.62,42.14,40.76,4451508,4451508,0.41,0.98251,41.95,"March 08, 24",0.0098251,,,,,
2024-03-07,41.5,41.83,41.37,41.57,40.21,4125745,4125745,0.07,0.16867,41.5675,"March 07, 24",0.0016867,,,,,
2024-03-06,40.89,41.36,40.2,41.26,39.91,6755452,6755452,0.37,0.90487,40.9275,"March 06, 24",0.0090487,,,,,
2024-03-05,40.5,42.02,40.5,40.85,39.51,8859149,8859149,0.35,0.8642,40.9675,"March 05, 24",0.008642,,,,,
2024-03-04,40.94,41.23,40.57,40.63,39.3,3218182,3218182,-0.31,-0.75721,40.8425,"March 04, 24",-0.0075721,,,,,
2024-03-01,41.27,41.38,40.8,41.05,39.71,4399000,4399000,-0.22,-0.53307,41.125,"March 01, 24",-0.0053307,,,,,
2024-02-29,41.24,41.34,40.87,41.3,39.95,5552000,5552000,0.06,0.14549,41.1875,"February 29, 24",0.0014549,,,,,
2024-02-28,40.98,41.24,40.61,40.87,39.53,3359313,3359313,-0.11,-0.26842,40.925,"February 28, 24",-0.0026842,,,,,
2024-02-27,40.13,41.1,40.13,41.01,39.67,5127900,5127900,0.88,2.19,40.5925,"February 27, 24",0.0219,,,,,
2024-02-26,40,40.53,39.85,39.92,38.61,2638631,2638631,-0.08,-0.2,40.075,"February 26, 24",-0.002,,,,,
2024-02-23,39.94,40.46,39.78,40.12,38.81,2748500,2748500,0.18,0.45068,40.075,"February 23, 24",0.0045068,,,,,
2024-02-22,39.87,40.15,39.35,39.7,38.4,4607600,4607600,-0.17,-0.42639,39.7675,"February 22, 24",-0.0042639,,,,,
2024-02-21,40.08,40.19,39.47,39.66,38.36,3728000,3728000,-0.42,-1.05,39.85,"February 21, 24",-0.0105,,,,,
2024-02-20,39.31,40.92,39.26,40.48,39.16,5947100,5947100,1.17,2.98,39.9925,"February 20, 24",0.0298,,,,,
2024-02-16,39.66,40.02,39.44,39.56,38.27,3721700,3721700,-0.1,-0.25214,39.67,"February 16, 24",-0.0025214,,,,,
2024-02-15,39.52,40.03,39.47,39.85,38.55,3293119,3293119,0.33,0.83502,39.7175,"February 15, 24",0.0083502,,,,,
2024-02-14,39.14,39.35,38.78,39.33,38.04,3235428,3235428,0.19,0.48544,39.15,"February 14, 24",0.0048544,,,,,
2024-02-13,38.82,38.93,38.25,38.65,37.39,4254600,4254600,-0.17,-0.43792,38.6625,"February 13, 24",-0.0043792,,,,,
2024-02-12,38.78,39.73,38.74,39.53,38.24,3101300,3101300,0.75,1.93,39.195,"February 12, 24",0.0193,,,,,
2024-02-09,38.9,39.04,38.27,38.73,37.46,5654200,5654200,-0.17,-0.43702,38.735,"February 09, 24",-0.0043702,,,,,
2024-02-08,38.47,38.9,38.17,38.88,37.61,3544611,3544611,0.41,1.07,38.605,"February 08, 24",0.0107,,,,,
2024-02-07,38.88,39.03,38.03,38.53,37.27,3390417,3390417,-0.35,-0.90021,38.6175,"February 07, 24",-0.0090021,,,,,
