date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,recordDate,adjDividend,dividend,paymentDate,declarationDate
2022-08-25,364.17,370.16,362.73,370.16,354.02,262768,262768,5.99,1.64,366.805,"August 25, 22",0.0164,,,,,
2022-08-24,360.95,366.27,357.62,363.78,347.92,327700,327700,2.83,0.78404,362.155,"August 24, 22",0.0078404,,,,,
2022-08-23,373.36,377.01,360.38,360.63,344.91,312735,312735,-12.73,-3.41,367.845,"August 23, 22",-0.0341,,,,,
2022-08-22,376.2,379.24,373.19,374.56,358.23,231513,231513,-1.64,-0.43594,375.7975,"August 22, 22",-0.0043594,,,,,
2022-08-19,386.45,388.57,376.19,380.39,363.8,279069,279069,-6.06,-1.57,382.9,"August 19, 22",-0.0157,,,,,
2022-08-18,386.94,392.7,385.44,391.43,374.36,227700,227700,4.49,1.16,389.1275,"August 18, 22",0.0116,,,,,
2022-08-17,387.42,391.67,383.75,386.63,369.77,239600,239600,-0.79,-0.20391,387.3675,"August 17, 22",-0.0020391,,,,,
2022-08-16,387.44,395.43,385.01,392.67,375.55,251838,251838,5.23,1.35,390.1375,"August 16, 22",0.0135,,,,,
2022-08-15,391.35,395.75,388.28,388.84,371.89,338935,338935,-2.51,-0.64137,391.055,"August 15, 22",-0.0064137,,,,,
2022-08-12,376.06,390.11,374.25,388.79,371.84,328100,328100,12.73,3.39,382.3025,"August 12, 22",0.0339,,,,,
2022-08-11,385,387.49,374.9,375.31,358.95,540233,540233,-9.69,-2.52,380.675,"August 11, 22",-0.0252,,,,,
2022-08-10,380.66,385.78,377.24,382.48,365.8,581700,581700,1.82,0.47812,381.54,"August 10, 22",0.0047812,2022-08-11,1,1,2022-08-25,2022-07-28
2022-08-09,379.56,384.96,366.11,369.89,352.81,325500,325500,-9.67,-2.55,375.13,"August 09, 22",-0.0255,,,,,
2022-08-08,374.97,387.73,374.97,381.67,364.04,343715,343715,6.7,1.79,379.835,"August 08, 22",0.0179,,,,,
2022-08-05,365.93,373.73,363.01,373.64,356.39,336400,336400,7.71,2.11,369.0775,"August 05, 22",0.0211,,,,,
2022-08-04,363.53,373.08,362.47,370.72,353.6,300569,300569,7.19,1.98,367.45,"August 04, 22",0.0198,,,,,
2022-08-03,363.51,365.09,358.43,363.11,346.34,304400,304400,-0.4,-0.11004,362.535,"August 03, 22",-0.0011004,,,,,
2022-08-02,363.13,370.48,359.2,359.93,343.31,300604,300604,-3.2,-0.88123,363.185,"August 02, 22",-0.0088123,,,,,
2022-08-01,358.21,364.97,355.12,363.32,346.54,361338,361338,5.11,1.43,360.405,"August 01, 22",0.0143,,,,,
2022-07-29,360.24,361.68,353.82,357.7,341.18,506900,506900,-2.54,-0.70509,358.36,"July 29, 22",-0.0070509,,,,,
2022-07-28,354.53,360.87,342.94,359.89,343.27,574957,574957,5.36,1.51,354.5575,"July 28, 22",0.0151,,,,,
2022-07-27,347.9,355.54,342.28,355.11,338.71,480400,480400,7.21,2.07,350.2075,"July 27, 22",0.0207,,,,,
2022-07-26,347.3,350.84,341.3,343.15,327.3,424052,424052,-4.15,-1.19,345.6475,"July 26, 22",-0.0119,,,,,
2022-07-25,361.54,363.92,350.68,355,338.61,429000,429000,-6.54,-1.81,357.785,"July 25, 22",-0.0181,,,,,
2022-07-22,355.01,376.87,353.26,363.11,346.34,1041492,1041492,8.1,2.28,362.0625,"July 22, 22",0.0228,,,,,
2022-07-21,371.04,375,351.06,356.57,340.1,1220955,1220955,-14.47,-3.9,363.4175,"July 21, 22",-0.039,,,,,
2022-07-20,390.85,398.46,387.91,396.75,378.43,506240,506240,5.9,1.51,393.4925,"July 20, 22",0.0151,,,,,
2022-07-19,378.34,387.88,374.16,386.49,368.64,322157,322157,8.15,2.15,381.7175,"July 19, 22",0.0215,,,,,
2022-07-18,374.85,379.88,371.66,372.71,355.5,262900,262900,-2.14,-0.5709,374.775,"July 18, 22",-0.005709,,,,,
2022-07-15,375,376.2,370.29,373.85,356.59,289100,289100,-1.15,-0.30667,373.835,"July 15, 22",-0.0030667,,,,,
2022-07-14,359.21,369.54,356.73,369.01,351.97,396800,396800,9.8,2.73,363.6225,"July 14, 22",0.0273,,,,,
2022-07-13,367.28,371.7,364.08,367.92,350.93,439506,439506,0.64,0.17425,367.745,"July 13, 22",0.0017425,,,,,
2022-07-12,372.36,382.81,370,373.74,356.48,415022,415022,1.38,0.37061,374.7275,"July 12, 22",0.0037061,,,,,
2022-07-11,378.38,380.34,370.07,371.08,353.94,304478,304478,-7.3,-1.93,374.9675,"July 11, 22",-0.0193,,,,,
2022-07-08,386.22,387.14,374.58,378.21,360.74,274531,274531,-8.01,-2.07,381.5375,"July 08, 22",-0.0207,,,,,
2022-07-07,371.02,388.44,369.99,387.63,369.73,461900,461900,16.61,4.48,379.27,"July 07, 22",0.0448,,,,,
2022-07-06,366.79,377.63,365.83,372.73,355.52,473010,473010,5.94,1.62,370.745,"July 06, 22",0.0162,,,,,
2022-07-05,348.54,365.55,343.4,363.44,346.66,485500,485500,14.9,4.27,355.2325,"July 05, 22",0.0427,,,,,
2022-07-01,351.76,358.5,347.03,351.92,335.67,450200,450200,0.16,0.04548556,352.3025,"July 01, 22",0.0004548556,,,,,
2022-06-30,345.42,354.47,341.54,351.23,335.01,456100,456100,5.81,1.68,348.165,"June 30, 22",0.0168,,,,,
2022-06-29,353.49,353.88,344.1,349.98,333.82,424043,424043,-3.51,-0.99296,350.3625,"June 29, 22",-0.0099296,,,,,
2022-06-28,355.26,359.4,350.56,353.08,336.77,587200,587200,-2.18,-0.61364,354.575,"June 28, 22",-0.0061364,,,,,
2022-06-27,357.61,359.88,353.26,356.42,339.96,300100,300100,-1.19,-0.33276,356.7925,"June 27, 22",-0.0033276,,,,,
2022-06-24,355.34,365.02,354.45,356.94,340.46,583900,583900,1.6,0.45027,357.9375,"June 24, 22",0.0045027,,,,,
2022-06-23,336.48,353.56,335.79,353.03,336.73,385319,385319,16.55,4.92,344.715,"June 23, 22",0.0492,,,,,
2022-06-22,330.06,337.22,324.14,335.78,320.27,419713,419713,5.72,1.73,331.8,"June 22, 22",0.0173,,,,,
2022-06-21,336,340.39,331.69,332.76,317.39,342312,342312,-3.24,-0.96429,335.21,"June 21, 22",-0.0096429,,,,,
2022-06-17,334.05,339.56,331.32,332.93,317.56,538003,538003,-1.12,-0.33528,334.465,"June 17, 22",-0.0033528,,,,,
2022-06-16,345.86,345.86,329.65,332.18,316.84,490657,490657,-13.68,-3.96,338.3875,"June 16, 22",-0.0396,,,,,
2022-06-15,351.19,361.68,346.08,353.82,337.48,524925,524925,2.63,0.74888,353.1925,"June 15, 22",0.0074888,,,,,
2022-06-14,367.48,368.7,337.29,349.44,333.3,931123,931123,-18.04,-4.91,355.7275,"June 14, 22",-0.0491,,,,,
2022-06-13,373.74,380.77,366.68,368.87,351.84,584303,584303,-4.87,-1.3,372.515,"June 13, 22",-0.013,,,,,
2022-06-10,407.53,409.31,383.06,385.03,367.25,519128,519128,-22.5,-5.52,396.2325,"June 10, 22",-0.0552,,,,,
2022-06-09,401.47,421.91,401.47,416.39,397.16,477655,477655,14.92,3.72,410.31,"June 09, 22",0.0372,,,,,
2022-06-08,408.95,412.27,405.34,406.87,388.08,197100,197100,-2.08,-0.50862,408.3575,"June 08, 22",-0.0050862,,,,,
2022-06-07,408.73,412.15,402.01,410.8,391.83,350658,350658,2.07,0.50645,408.4225,"June 07, 22",0.0050645,,,,,
2022-06-06,410,413.34,404.4,411.61,392.6,318700,318700,1.61,0.39268,409.8375,"June 06, 22",0.0039268,,,,,
2022-06-03,407.86,414.99,405.36,407.27,388.46,331339,331339,-0.59,-0.14466,408.87,"June 03, 22",-0.0014466,,,,,
2022-06-02,393.63,415.01,393.63,414.51,395.37,225000,225000,20.88,5.3,404.195,"June 02, 22",0.053,,,,,
