date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,change,high,adjClose,unadjustedVolume,vwap,changePercent,changeOverTime,open,close,volume,low
2020-01-21,"January 21, 20",0.16,0.16,2020-01-22,2020-02-05,2019-12-13,,,,,,,,,,,
2019-10-22,"October 22, 19",0.16,0.16,2019-10-23,2019-11-06,2019-07-25,,,,,,,,,,,
2019-07-23,"July 23, 19",0.15,0.15,2019-07-24,2019-08-07,2019-05-08,,,,,,,,,,,
2019-04-16,"April 16, 19",0.15,0.15,2019-04-17,2019-05-01,2019-02-21,,,,,,,,,,,
2019-01-22,"January 22, 19",0.15,0.15,2019-01-23,2019-02-06,2018-12-18,,,,,,,,,,,
2018-10-23,"October 23, 18",0.15,0.15,2018-10-24,2018-11-07,2018-05-03,,,,,,,,,,,
2018-07-17,"July 17, 18",0.14,0.14,2018-07-18,2018-08-01,2018-05-03,,,,,,,,,,,
2018-04-17,"April 17, 18",0.14,0.14,2018-04-18,2018-05-02,2018-02-15,,,,,,,,,,,
2018-01-17,"January 17, 18",0.14,0.14,2018-01-18,2018-02-01,2017-12-22,,,,,,,,,,,
2017-10-17,"October 17, 17",0.14,0.14,2017-10-18,2017-11-01,2017-07-20,,,,,,,,,,,
2017-07-17,"July 17, 17",0.13,0.13,2017-07-19,2017-08-02,2017-05-16,,,,,,,,,,,
2017-04-17,"April 17, 17",0.13,0.13,2017-04-19,2017-05-03,2017-02-16,,,,,,,,,,,
2017-01-13,"January 13, 17",0.13,0.13,2017-01-18,2017-02-01,2016-12-14,,,,,,,,,,,
2016-10-17,"October 17, 16",0.13,0.13,2016-10-19,2016-11-02,2016-09-12,,,,,,,,,,,
2016-07-18,"July 18, 16",0.12,0.12,2016-07-20,2016-08-03,2016-07-06,,,,,,,,,,,
2016-04-18,"April 18, 16",0.12,0.12,2016-04-20,2016-05-04,2016-03-04,,,,,,,,,,,
2016-01-15,"January 15, 16",0.12,0.12,2016-01-20,2016-02-03,2015-12-17,,,,,,,,,,,
2015-10-19,"October 19, 15",0.12,0.12,2015-10-21,2015-11-04,2015-09-18,,,,,,,,,,,
2015-07-20,"July 20, 15",0.11,0.11,2015-07-22,2015-08-05,2015-07-02,,,,,,,,,,,
2015-04-20,"April 20, 15",0.11,0.11,2015-04-22,2015-05-06,2015-02-20,,,,,,,,,,,
2015-01-16,"January 16, 15",0.11,0.11,2015-01-21,2015-02-04,2014-12-22,,,,,,,,,,,
2014-10-20,"October 20, 14",0.11,0.11,2014-10-22,2014-11-05,2014-07-17,,,,,,,,,,,
2014-07-21,"July 21, 14",0.1,0.1,2014-07-23,2014-08-06,2014-05-08,,,,,,,,,,,
2014-04-21,"April 21, 14",0.1,0.1,2014-04-23,2014-05-07,2014-02-20,,,,,,,,,,,
2014-01-17,"January 17, 14",0.1,0.1,2014-01-22,2014-02-05,2013-12-20,,,,,,,,,,,
2013-10-21,"October 21, 13",0.1,0.1,2013-10-23,2013-11-06,2013-08-02,,,,,,,,,,,
2013-07-22,"July 22, 13",0.095,0.19,2013-07-24,2013-08-07,2013-05-10,,,,,,,,,,,
2013-04-15,"April 15, 13",0.095,0.19,2013-04-17,2013-05-01,2013-03-15,,,,,,,,,,,
2013-01-18,"January 18, 13",0.095,0.19,2013-01-23,2013-02-06,2012-12-27,,,,,,,,,,,
2012-10-22,"October 22, 12",0.095,0.19,2012-10-24,2012-11-07,2012-10-01,,,,,,,,,,,
2012-07-16,"July 16, 12",0.09,0.18,2012-07-18,2012-08-01,2012-05-21,,,,,,,,,,,
2012-04-16,"April 16, 12",0.09,0.18,2012-04-18,2012-05-02,2012-03-01,,,,,,,,,,,
2012-01-13,"January 13, 12",0.09,0.18,2012-01-18,2012-02-01,2012-01-10,,,,,,,,,,,
2011-10-17,"October 17, 11",0.09,0.18,2011-10-19,2011-11-02,2011-10-10,,,,,,,,,,,
2011-07-18,"July 18, 11",0.085,0.17,2011-07-20,2011-08-03,2011-05-06,,,,,,,,,,,
2011-04-18,"April 18, 11",0.085,0.17,2011-04-20,2011-05-04,2011-02-24,,,,,,,,,,,
2011-01-14,"January 14, 11",0.085,0.17,2011-01-19,2011-02-02,2010-12-16,,,,,,,,,,,
2010-10-18,"October 18, 10",0.085,0.17,2010-10-20,2010-11-03,2010-10-04,,,,,,,,,,,
2010-07-19,"July 19, 10",0.08,0.16,2010-07-21,2010-08-04,2010-05-07,,,,,,,,,,,
2010-04-19,"April 19, 10",0.08,0.16,2010-04-21,2010-05-05,2010-02-23,,,,,,,,,,,
2010-01-15,"January 15, 10",0.08,0.16,2010-01-20,2010-02-03,2009-12-16,,,,,,,,,,,
2009-10-19,"October 19, 09",0.08,0.16,2009-10-21,2009-11-04,2009-10-02,,,,,,,,,,,
2009-07-20,"July 20, 09",0.075,0.15,2009-07-22,2009-08-05,2009-05-06,,,,,,,,,,,
2009-04-20,"April 20, 09",0.075,0.15,2009-04-22,2009-05-06,2009-02-25,,,,,,,,,,,
2009-01-16,"January 16, 09",0.075,0.15,2009-01-21,2009-02-04,2008-12-18,,,,,,,,,,,
2008-10-20,"October 20, 08",0.075,0.15,2008-10-22,2008-11-05,2008-09-22,,,,,,,,,,,
2008-07-21,"July 21, 08",0.07,0.14,2008-07-23,2008-08-06,2008-05-07,,,,,,,,,,,
2008-04-21,"April 21, 08",0.07,0.14,2008-04-23,2008-05-07,2008-02-27,,,,,,,,,,,
2008-01-18,"January 18, 08",0.07,0.14,2008-01-23,2008-02-06,2007-12-14,,,,,,,,,,,
2007-10-22,"October 22, 07",0.07,0.14,2007-10-24,2007-11-07,2007-09-20,,,,,,,,,,,
2007-07-16,"July 16, 07",0.065,0.13,2007-07-18,2007-08-01,2007-07-10,,,,,,,,,,,
2007-04-16,"April 16, 07",0.065,0.13,2007-04-18,2007-05-02,2007-03-14,,,,,,,,,,,
2007-01-22,"January 22, 07",0.065,0.13,2007-01-24,2007-02-07,2006-12-12,,,,,,,,,,,
2006-10-16,"October 16, 06",0.065,0.13,2006-10-18,2006-11-01,2006-09-20,,,,,,,,,,,
2006-07-17,"July 17, 06",0.06,0.12,2006-07-19,2006-08-02,2006-06-27,,,,,,,,,,,
2006-04-17,"April 17, 06",0.06,0.12,2006-04-19,2006-05-03,2006-02-28,,,,,,,,,,,
2006-01-13,"January 13, 06",0.06,0.12,2006-01-18,2006-02-01,2005-12-14,,,,,,,,,,,
2005-10-17,"October 17, 05",0.06,0.12,2005-10-19,2005-11-02,2005-08-16,,,,,,,,,,,
2005-07-18,"July 18, 05",0.055,0.11,2005-07-20,2005-08-03,2005-06-28,,,,,,,,,,,
2005-04-18,"April 18, 05",0.055,0.11,2005-04-20,2005-05-04,2005-03-07,,,,,,,,,,,
2005-01-14,"January 14, 05",0.055,0.11,2005-01-19,2005-02-02,2004-12-14,,,,,,,,,,,
2004-10-18,"October 18, 04",0.055,0.11,2004-10-20,2004-11-03,2004-08-24,,,,,,,,,,,
2004-07-19,"July 19, 04",0.0525,0.21,2004-07-21,2004-08-04,2004-06-29,,,,,,,,,,,
2004-04-19,"April 19, 04",0.0525,0.21,2004-04-21,2004-05-05,2004-03-25,,,,,,,,,,,
2004-01-16,"January 16, 04",0.0525,0.21,2004-01-21,2004-02-04,2003-10-28,,,,,,,,,,,
2003-10-20,"October 20, 03",0.0525,0.21,2003-10-22,2003-11-05,2003-08-12,,,,,,,,,,,
2003-07-21,"July 21, 03",0.05,0.2,2003-07-23,2003-08-06,2003-06-17,,,,,,,,,,,
2003-04-21,"April 21, 03",0.05,0.2,2003-04-23,2003-05-07,2003-03-24,,,,,,,,,,,
2003-01-17,"January 17, 03",0.05,0.2,2003-01-22,2003-02-05,2002-10-28,,,,,,,,,,,
2002-10-21,"October 21, 02",0.0475,0.2,2002-10-23,2002-11-06,2002-07-30,,,,,,,,,,,
2002-07-22,"July 22, 02",0.0475,0.19,2002-07-24,2002-08-07,2002-06-18,,,,,,,,,,,
2002-04-15,"April 15, 02",0.0475,0.19,2002-04-17,2002-05-01,2002-03-11,,,,,,,,,,,
2002-01-18,"January 18, 02",0.0475,0.19,2002-01-23,2002-02-06,2001-12-04,,,,,,,,,,,
2001-10-22,"October 22, 01",0.0475,0.19,2001-10-24,2001-11-07,2001-08-06,,,,,,,,,,,
2001-07-16,"July 16, 01",0.045,0.18,2001-07-18,2001-08-01,2001-06-19,,,,,,,,,,,
2001-04-16,"April 16, 01",0.045,0.18,2001-04-18,2001-05-02,2001-03-12,,,,,,,,,,,
2001-01-22,"January 22, 01",0.045,0.18,2001-01-24,2001-02-07,2000-12-12,,,,,,,,,,,
2000-10-16,"October 16, 00",0.045,0.18,2000-10-18,2000-11-01,2000-08-01,,,,,,,,,,,
2000-07-17,"July 17, 00",0.0425,0.17,2000-07-19,2000-08-02,2000-06-20,,,,,,,,,,,
2000-04-17,"April 17, 00",0.0425,0.17,2000-04-19,2000-05-03,2000-03-27,,,,,,,,,,,
2000-01-14,"January 14, 00",0.0425,0.17,2000-01-19,2000-02-02,1999-12-14,,,,,,,,,,,
1999-10-18,"October 18, 99",0.0425,0.17,1999-10-20,1999-11-03,1999-08-03,,,,,,,,,,,
1999-07-19,"July 19, 99",0.04,0.16,1999-07-21,1999-08-04,1999-04-27,,,,,,,,,,,
1999-04-19,"April 19, 99",0.04,0.16,1999-04-21,1999-05-05,1999-03-08,,,,,,,,,,,
1999-01-15,"January 15, 99",0.04,0.16,1999-01-20,1999-02-03,1998-12-15,,,,,,,,,,,
1998-10-19,"October 19, 98",0.04,0.16,1998-10-21,1998-11-04,1998-08-11,,,,,,,,,,,
1998-07-20,"July 20, 98",0.0375,0.15,1998-07-22,1998-08-05,1998-07-02,,,,,,,,,,,
1998-04-20,"April 20, 98",0.0375,0.15,1998-04-22,1998-05-06,1998-03-10,,,,,,,,,,,
1998-01-16,"January 16, 98",0.0375,0.15,1998-01-21,1998-02-04,1997-12-17,,,,,,,,,,,
1997-10-20,"October 20, 97",0.0375,0.15,1997-10-22,1997-11-05,1997-08-05,,,,,,,,,,,
1997-07-21,"July 21, 97",0.035,0.14,1997-07-23,1997-08-06,1997-04-30,,,,,,,,,,,
1997-04-21,"April 21, 97",0.035,0.14,1997-04-23,1997-05-07,1997-03-07,,,,,,,,,,,
1997-01-17,"January 17, 97",0.035,0.14,1997-01-22,1997-02-05,1996-12-17,,,,,,,,,,,
1996-10-21,"October 21, 96",0.035,0.14,1996-10-23,1996-11-06,1996-08-06,,,,,,,,,,,
1996-07-22,"July 22, 96",0.0325,0.13,1996-07-24,1996-08-07,1996-05-06,,,,,,,,,,,
1996-04-15,"April 15, 96",0.0325,0.13,1996-04-17,1996-05-01,1996-03-11,,,,,,,,,,,
1996-01-22,"January 22, 96",0.0325,0.13,1996-01-24,1996-02-07,1995-12-13,,,,,,,,,,,
1995-10-16,"October 16, 95",0.0325,0.13,1995-10-18,1995-11-01,1995-08-29,,,,,,,,,,,
1995-07-17,"July 17, 95",0.03,0.12,1995-07-19,1995-08-02,1995-05-02,,,,,,,,,,,
1995-04-12,"April 12, 95",0.03,0.12,1995-04-19,1995-05-03,1995-03-07,,,,,,,,,,,
1995-01-11,"January 11, 95",0.03,0.12,1995-01-18,1995-02-01,,,,,,,,,,,,
1994-10-13,"October 13, 94",0.03,0.12,1994-10-19,1994-11-02,,,,,,,,,,,,
1994-07-14,"July 14, 94",0.0275,0.11,1994-07-20,1994-08-03,,,,,,,,,,,,
1994-04-14,"April 14, 94",0.0275,0.11,1994-04-20,1994-05-04,,,,,,,,,,,,
1994-01-12,"January 12, 94",0.0275,0.11,1994-01-19,1994-02-02,,,,,,,,,,,,
1993-10-14,"October 14, 93",0.0275,0.11,1993-10-20,1993-11-03,,,,,,,,,,,,
1993-07-15,"July 15, 93",0.025,0.1,1993-07-21,1993-08-04,,,,,,,,,,,,
1993-04-15,"April 15, 93",0.025,0.1,1993-04-21,1993-05-05,,,,,,,,,,,,
1993-01-13,"January 13, 93",0.025,0.1,1993-01-20,1993-02-03,,,,,,,,,,,,
1992-10-15,"October 15, 92",0.025,0.1,1992-10-21,1992-11-04,,,,,,,,,,,,
1992-07-16,"July 16, 92",0.025,0.1,1992-07-22,1992-08-05,,,,,,,,,,,,
1992-04-15,"April 15, 92",0.025,0.1,1992-04-22,1992-05-06,,,,,,,,,,,,
1992-01-15,"January 15, 92",0.025,0.1,1992-01-22,1992-02-05,,,,,,,,,,,,
1991-10-17,"October 17, 91",0.025,0.1,1991-10-23,1991-11-06,,,,,,,,,,,,
1991-07-18,"July 18, 91",0.025,0.1,1991-07-24,1991-08-07,,,,,,,,,,,,
1991-04-11,"April 11, 91",0.025,0.1,1991-04-17,1991-05-01,,,,,,,,,,,,
1991-01-16,"January 16, 91",0.025,0.1,1991-01-23,1991-02-06,,,,,,,,,,,,
1990-10-18,"October 18, 90",0.025,0.1,1990-10-24,1990-11-07,1990-08-02,,,,,,,,,,,
1990-07-12,"July 12, 90",0.025,0.1,1990-07-18,1990-08-01,1990-05-04,,,,,,,,,,,
1990-04-11,"April 11, 90",0.025,0.1,1990-04-18,1990-05-02,1990-03-14,,,,,,,,,,,
1990-01-18,"January 18, 90",0.025,0.1,1990-01-24,1990-02-07,1989-12-19,,,,,,,,,,,
1989-10-12,"October 12, 89",0.02,0.08,1989-10-18,1989-11-01,1989-08-01,,,,,,,,,,,
1989-07-13,"July 13, 89",0.02,0.08,1989-07-19,1989-08-02,1989-05-02,,,,,,,,,,,
1989-04-13,"April 13, 89",0.01875,0.075,1989-04-19,1989-05-03,1989-03-07,,,,,,,,,,,
1989-01-11,"January 11, 89",0.01875,0.075,1989-01-18,1989-02-01,1989-01-05,,,,,,,,,,,
1988-10-13,"October 13, 88",0.01875,0.075,1988-10-19,1988-11-02,1988-08-08,,,,,,,,,,,
1988-07-14,"July 14, 88",0.01875,0.075,1988-07-20,1988-08-03,1988-05-10,,,,,,,,,,,
1988-04-14,"April 14, 88",0.0175,0.07,1988-04-20,1988-05-04,1988-03-10,,,,,,,,,,,
1988-01-13,"January 13, 88",0.0175,0.07,1988-01-20,1988-02-03,1987-11-09,,,,,,,,,,,
1987-10-15,"October 15, 87",0.0175,0.07,1987-10-21,1987-11-04,1987-08-07,,,,,,,,,,,
1987-07-15,"July 15, 87",0.0175,0.07,1987-07-21,1987-08-05,1987-05-01,,,,,,,,,,,
1987-04-14,"April 14, 87",0.01625,0.13,1987-04-21,1987-05-05,1987-03-24,,,,,,,,,,,
1987-01-26,"January 26, 87",0.01625,0.13,1987-01-30,1987-02-06,1987-01-16,,,,,,,,,,,
