date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,open,adjClose,change,vwap,close,unadjustedVolume,low,changeOverTime,high,changePercent,volume
2021-02-08,"February 08, 21",,,,,,73.31,64.75,0.8,73.895,74.11,1577601,73.11,0.0109,75.05,1.09,1577601
2021-02-05,"February 05, 21",,,,,,72,63.85,1.09,72.6325,73.09,2892035,71.68,0.0151,73.76,1.51,2892035
2021-02-04,"February 04, 21",,,,,,70.53,62.54,1.05,71.03,71.58,1028200,70.37,0.0149,71.64,1.49,1028200
2021-02-03,"February 03, 21",,,,,,69.55,61.59,0.95,70.045,70.5,1637286,69.08,0.0137,71.05,1.37,1637286
2021-02-02,"February 02, 21",,,,,,68.16,60.72,1.34,68.7675,69.5,1361341,67.63,0.0197,69.78,1.97,1361341
2021-02-01,"February 01, 21",,,,,,65.91,58.77,1.36,66.435,67.27,1176928,65.05,0.0206,67.51,2.06,1176928
2021-01-29,"January 29, 21",,,,,,66.29,57.17,-0.85,65.7225,65.44,955400,64.51,-0.0128,66.65,-1.28,955400
2021-01-28,"January 28, 21",,,,,,64.45,58.23,2.2,65.545,66.65,1590200,64.01,0.0341,67.07,3.41,1590200
2021-01-27,"January 27, 21",,,,,,65.51,55.83,-1.6,64.3475,63.91,2061003,62.07,-0.0244,65.9,-2.44,2061003
2021-01-26,"January 26, 21",,,,,,68.35,58.23,-1.7,67.4975,66.65,1227417,66.39,-0.0249,68.6,-2.49,1227417
2021-01-25,"January 25, 21",,,,,,68.6,59.16,-0.88,67.8275,67.72,1588100,66.33,-0.0128,68.66,-1.28,1588100
2021-01-22,"January 22, 21",,,,,,68.2,59.93,0.4,68.3075,68.6,1138000,67.52,0.0058651,68.91,0.58651,1138000
2021-01-21,"January 21, 21",,,,,,70.93,60,-2.25,69.845,68.68,1122704,68.55,-0.0317,71.22,-3.17,1122704
2021-01-20,"January 20, 21",,,,,,70.87,61.95,0.04,70.99,70.91,963534,70.38,0.0005644137,71.8,0.05644137,963534
2021-01-19,"January 19, 21",,,,,,71,61.72,-0.35,71.0825,70.65,1521518,70.33,-0.0049296,72.35,-0.49296,1521518
2021-01-15,"January 15, 21",,,,,,71.8,61.73,-1.14,71.05,70.66,1149257,69.75,-0.0159,71.99,-1.59,1149257
2021-01-14,"January 14, 21",,,,,,70.45,63.12,1.8,71.655,72.25,1609122,70.43,0.0256,73.49,2.56,1609122
2021-01-13,"January 13, 21",,,,,,69.97,61.53,0.46,70.53,70.43,1979300,69.47,0.0065742,72.25,0.65742,1979300
2021-01-12,"January 12, 21",,,,,,70,60.88,-0.31,69.8225,69.69,753434,69.32,-0.0044286,70.28,-0.44286,753434
2021-01-11,"January 11, 21",,,,,,69.1,60.91,0.62,69.7075,69.72,1156041,69.1,0.0089725,70.91,0.89725,1156041
2021-01-08,"January 08, 21",,,,,,69.7,61.33,0.5,69.77,70.2,1019600,68.87,0.0071736,70.31,0.71736,1019600
2021-01-07,"January 07, 21",,,,,,70.78,60.67,-1.34,70.2475,69.44,1284028,69.3,-0.0189,71.47,-1.89,1284028
2021-01-06,"January 06, 21",,,,,,68.4,61.3,1.77,69.7625,70.17,2892444,68.26,0.0259,72.22,2.59,2892444
2020-11-17,"November 17, 20",0.5,0.5,2020-11-18,2020-12-02,2020-08-06,,,,,,,,,,,
2020-08-14,"August 14, 20",0.5,0.5,2020-08-17,2020-09-01,2020-05-22,,,,,,,,,,,
2020-05-15,"May 15, 20",0.5,0.5,2020-05-18,2020-06-01,2020-03-11,,,,,,,,,,,
2020-02-13,"February 13, 20",0.5,0.5,2020-02-17,2020-03-02,2019-12-13,,,,,,,,,,,
2019-11-15,"November 15, 19",0.5,0.5,2019-11-18,2019-12-02,2019-08-02,,,,,,,,,,,
2019-08-19,"August 19, 19",0.5,0.5,2019-08-20,2019-09-03,2019-05-22,,,,,,,,,,,
2019-05-17,"May 17, 19",0.5,0.5,2019-05-20,2019-06-03,2019-03-13,,,,,,,,,,,
2019-02-15,"February 15, 19",0.5,0.5,2019-02-19,2019-03-04,2018-12-06,,,,,,,,,,,
2018-11-16,"November 16, 18",0.5,0.5,2018-11-19,2018-12-03,2018-08-03,,,,,,,,,,,
2018-08-21,"August 21, 18",0.5,0.5,2018-08-22,2018-09-05,2018-05-23,,,,,,,,,,,
2018-05-18,"May 18, 18",0.46,0.46,2018-05-21,2018-06-04,2018-03-14,,,,,,,,,,,
2018-02-15,"February 15, 18",0.46,0.46,2018-02-16,2018-03-02,2017-12-07,,,,,,,,,,,
2017-11-17,"November 17, 17",0.46,0.46,2017-11-20,2017-12-04,2017-08-09,,,,,,,,,,,
2017-08-18,"August 18, 17",0.46,0.46,2017-08-22,2017-09-05,2017-05-25,,,,,,,,,,,
2017-05-17,"May 17, 17",0.42,0.42,2017-05-19,2017-06-02,2017-03-09,,,,,,,,,,,
2017-02-14,"February 14, 17",0.42,0.42,2017-02-16,2017-03-02,2016-12-09,,,,,,,,,,,
2016-11-16,"November 16, 16",0.42,0.42,2016-11-18,2016-12-02,2016-08-11,,,,,,,,,,,
2016-08-17,"August 17, 16",0.42,0.42,2016-08-19,2016-09-02,2016-05-25,,,,,,,,,,,
2016-05-17,"May 17, 16",0.38,0.38,2016-05-19,2016-06-02,2016-03-01,,,,,,,,,,,
2016-02-12,"February 12, 16",0.38,0.38,2016-02-17,2016-03-02,2015-12-10,,,,,,,,,,,
2015-11-12,"November 12, 15",0.38,0.38,2015-11-16,2015-12-02,2015-08-05,,,,,,,,,,,
2015-08-17,"August 17, 15",0.38,0.38,2015-08-19,2015-09-02,2015-05-20,,,,,,,,,,,
2015-05-15,"May 15, 15",0.34,0.34,2015-05-19,2015-06-02,2015-03-03,,,,,,,,,,,
2015-02-12,"February 12, 15",0.34,0.34,2015-02-17,2015-03-02,2014-12-05,,,,,,,,,,,
2014-11-14,"November 14, 14",0.34,0.34,2014-11-18,2014-12-02,2014-08-07,,,,,,,,,,,
2014-08-15,"August 15, 14",0.34,0.34,2014-08-19,2014-09-02,2014-05-23,,,,,,,,,,,
2014-05-14,"May 14, 14",0.3,0.3,2014-05-16,2014-06-02,2014-02-28,,,,,,,,,,,
2014-02-13,"February 13, 14",0.3,0.3,2014-02-18,2014-03-03,2013-12-06,,,,,,,,,,,
2013-11-14,"November 14, 13",0.3,0.3,2013-11-18,2013-12-02,2013-08-07,,,,,,,,,,,
2013-08-16,"August 16, 13",0.3,0.3,2013-08-20,2013-09-03,2013-05-23,,,,,,,,,,,
2013-05-16,"May 16, 13",0.27,0.27,2013-05-20,2013-06-03,2013-03-06,,,,,,,,,,,
2013-02-13,"February 13, 13",0.27,0.27,2013-02-15,2013-03-04,2012-12-06,,,,,,,,,,,
2012-11-15,"November 15, 12",0.27,0.27,2012-11-19,2012-12-03,2012-08-02,,,,,,,,,,,
2012-08-17,"August 17, 12",0.27,0.27,2012-08-21,2012-09-04,2012-05-24,,,,,,,,,,,
2012-05-17,"May 17, 12",0.25,0.25,2012-05-21,2012-06-04,2012-03-02,,,,,,,,,,,
2012-02-15,"February 15, 12",0.25,0.25,2012-02-17,2012-03-02,2011-12-12,,,,,,,,,,,
2011-11-16,"November 16, 11",0.25,0.25,2011-11-18,2011-12-02,2011-08-04,,,,,,,,,,,
2011-08-12,"August 12, 11",0.25,0.25,2011-08-16,2011-09-02,2011-05-26,,,,,,,,,,,
2011-05-17,"May 17, 11",0.23,0.23,2011-05-19,2011-06-02,2011-03-03,,,,,,,,,,,
2011-02-14,"February 14, 11",0.23,0.23,2011-02-16,2011-03-02,2010-12-10,,,,,,,,,,,
2010-11-16,"November 16, 10",0.23,0.23,2010-11-18,2010-12-02,2010-08-06,,,,,,,,,,,
2010-08-17,"August 17, 10",0.23,0.23,2010-08-19,2010-09-02,2010-05-21,,,,,,,,,,,
2010-05-17,"May 17, 10",0.21,0.21,2010-05-19,2010-06-02,2010-03-08,,,,,,,,,,,
2010-02-11,"February 11, 10",0.21,0.21,2010-02-16,2010-03-02,2009-12-18,,,,,,,,,,,
2009-11-16,"November 16, 09",0.21,0.21,2009-11-18,2009-12-02,2009-10-12,,,,,,,,,,,
2009-08-17,"August 17, 09",0.21,0.21,2009-08-19,2009-09-02,2009-05-08,,,,,,,,,,,
2009-05-15,"May 15, 09",0.19,0.19,2009-05-19,2009-06-02,2009-03-16,,,,,,,,,,,
2009-02-11,"February 11, 09",0.19,0.19,2009-02-16,2009-03-02,2008-12-05,,,,,,,,,,,
2008-11-14,"November 14, 08",0.19,0.19,2008-11-18,2008-12-02,2008-10-01,,,,,,,,,,,
2008-08-13,"August 13, 08",0.19,0.19,2008-08-15,2008-09-03,2008-05-22,,,,,,,,,,,
2008-05-15,"May 15, 08",0.17,0.17,2008-05-19,2008-06-02,2008-02-29,,,,,,,,,,,
2008-02-13,"February 13, 08",0.17,0.17,2008-02-15,2008-02-29,2007-12-14,,,,,,,,,,,
2007-11-14,"November 14, 07",0.17,0.17,2007-11-16,2007-11-30,2007-10-02,,,,,,,,,,,
2007-08-15,"August 15, 07",0.17,0.17,2007-08-17,2007-08-31,2007-05-25,,,,,,,,,,,
2007-05-15,"May 15, 07",0.16,0.16,2007-05-17,2007-05-31,2007-02-27,,,,,,,,,,,
2007-02-12,"February 12, 07",0.16,0.16,2007-02-14,2007-02-28,2006-12-07,,,,,,,,,,,
2006-11-14,"November 14, 06",0.16,0.16,2006-11-16,2006-11-30,2006-10-18,,,,,,,,,,,
2006-08-15,"August 15, 06",0.16,0.16,2006-08-17,2006-08-31,2006-05-25,,,,,,,,,,,
2006-05-15,"May 15, 06",0.15,0.15,2006-05-17,2006-05-31,2006-02-24,,,,,,,,,,,
2006-02-10,"February 10, 06",0.15,0.15,2006-02-14,2006-02-28,2005-12-13,,,,,,,,,,,
2005-11-14,"November 14, 05",0.15,0.15,2005-11-16,2005-11-30,2005-10-11,,,,,,,,,,,
2005-08-11,"August 11, 05",0.15,0.15,2005-08-15,2005-08-29,2005-05-26,,,,,,,,,,,
2005-05-13,"May 13, 05",0.13,0.13,2005-05-17,2005-05-31,2005-02-25,,,,,,,,,,,
2005-02-10,"February 10, 05",0.13,0.13,2005-02-14,2005-02-28,2004-12-14,,,,,,,,,,,
2004-11-12,"November 12, 04",0.13,0.13,2004-11-16,2004-11-30,2004-10-15,,,,,,,,,,,
2004-08-12,"August 12, 04",0.13,0.13,2004-08-16,2004-08-30,2004-05-27,,,,,,,,,,,
2004-05-13,"May 13, 04",0.11,0.11,2004-05-17,2004-06-01,2004-03-12,,,,,,,,,,,
2004-02-11,"February 11, 04",0.11,0.11,2004-02-13,2004-02-27,2003-12-17,,,,,,,,,,,
2003-11-12,"November 12, 03",0.11,0.11,2003-11-14,2003-12-01,2003-10-08,,,,,,,,,,,
2003-08-13,"August 13, 03",0.11,0.11,2003-08-15,2003-08-29,2003-05-30,,,,,,,,,,,
2003-05-13,"May 13, 03",0.1,0.1,2003-05-15,2003-05-30,2003-03-17,,,,,,,,,,,
2003-02-12,"February 12, 03",0.1,0.1,2003-02-14,2003-02-28,2003-01-14,,,,,,,,,,,
2002-11-13,"November 13, 02",0.1,0.1,2002-11-15,2002-11-29,2002-10-01,,,,,,,,,,,
2002-08-13,"August 13, 02",0.095,0.095,2002-08-15,2002-08-30,2002-07-30,,,,,,,,,,,
2002-05-13,"May 13, 02",0.095,0.095,2002-05-15,2002-05-30,2002-04-26,,,,,,,,,,,
2002-02-06,"February 06, 02",0.095,0.095,2002-02-08,2002-02-22,2002-01-18,,,,,,,,,,,
2001-11-13,"November 13, 01",0.095,0.095,2001-11-15,2001-11-29,2001-10-22,,,,,,,,,,,
