date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,declarationDate,recordDate,dividend,paymentDate,adjDividend
2021-02-12,144,145,138.35,140.06,117.79,1957444,1957444,-3.94,-2.74,141.8525,"February 12, 21",-0.0274,,,,,
2021-02-11,147.19,148.75,143.94,144.82,121.8,1521714,1521714,-2.37,-1.61,146.175,"February 11, 21",-0.0161,,,,,
2021-02-10,149.5,149.96,146.06,147.53,124.07,801918,801918,-1.97,-1.32,148.2625,"February 10, 21",-0.0132,,,,,
2021-02-09,146.37,148.35,145.81,148.24,124.67,1220829,1220829,1.87,1.28,147.1925,"February 09, 21",0.0128,,,,,
2021-02-08,145.02,146.66,144.21,146.37,123.1,1025436,1025436,1.35,0.93091,145.565,"February 08, 21",0.0093091,,,,,
2021-02-05,145.05,147,144.65,145.56,122.42,1478600,1478600,0.51,0.3516,145.565,"February 05, 21",0.003516,,,,,
2021-02-04,147.14,147.34,142.86,145.05,121.99,2725400,2725400,-2.09,-1.42,145.5975,"February 04, 21",-0.0142,,,,,
2021-02-03,148.36,148.36,145.99,147.32,123.9,1283005,1283005,-1.04,-0.701,147.5075,"February 03, 21",-0.00701,,,,,
2021-02-02,149,150.43,147.9,148.61,124.98,1231100,1231100,-0.39,-0.26174,148.985,"February 02, 21",-0.0026174,,,,,
2021-02-01,144.4,148.25,143.39,148.21,124.65,1954349,1954349,3.81,2.64,146.0625,"February 01, 21",0.0264,,,,,
2021-01-29,143.83,147.38,141.85,143.95,121.06,3433630,3433630,0.12,0.08343183,144.2525,"January 29, 21",0.0008343183,,,,,
2021-01-28,147.12,149.09,144.7,144.87,121.84,3027605,3027605,-2.25,-1.53,146.445,"January 28, 21",-0.0153,,,,,
2021-01-27,145.36,149.69,144,149.17,125.45,2866211,2866211,3.81,2.62,147.055,"January 27, 21",0.0262,,,,,
2021-01-26,142.29,146,141.86,145.85,122.66,1167144,1167144,3.56,2.5,144,"January 26, 21",0.025,,,,,
2021-01-25,141.04,143.75,140.61,142.63,119.95,1651800,1651800,1.59,1.13,142.0075,"January 25, 21",0.0113,,,,,
2021-01-22,140.67,142.04,140.15,140.46,118.13,1109732,1109732,-0.21,-0.14929,140.83,"January 22, 21",-0.0014929,,,,,
2021-01-21,140.01,141.54,139.14,141.22,118.77,1459500,1459500,1.21,0.86422,140.4775,"January 21, 21",0.0086422,,,,,
2021-01-20,137.99,141.42,137.14,140.72,118.35,1814000,1814000,2.73,1.98,139.3175,"January 20, 21",0.0198,,,,,
2021-01-19,139.2,139.26,137.08,137.99,116.05,1622123,1622123,-1.21,-0.86925,138.3825,"January 19, 21",-0.0086925,,,,,
2021-01-15,133.1,136.65,132.7,136.48,114.78,1762600,1762600,3.38,2.54,134.7325,"January 15, 21",0.0254,,,,,
2021-01-14,132.94,134.21,131.63,133.45,112.23,1442267,1442267,0.51,0.38363,133.0575,"January 14, 21",0.0038363,,,,,
2021-01-13,131.75,133.6,131.75,133.15,111.98,1272823,1272823,1.4,1.06,132.5625,"January 13, 21",0.0106,,,,,
2021-01-12,130.99,131.92,130.05,131.51,110.6,1748751,1748751,0.52,0.39698,131.1175,"January 12, 21",0.0039698,,,,,
2021-01-11,133.18,133.37,129.57,131.27,110.4,1917567,1917567,-1.91,-1.43,131.8475,"January 11, 21",-0.0143,,,,,
2021-01-08,133.51,134.9,132.01,133.6,112.36,2341601,2341601,0.09,0.06741068,133.505,"January 08, 21",0.0006741068,,,,,
2021-01-07,131.9,134.16,131.6,133.61,112.37,2187100,2187100,1.71,1.3,132.8175,"January 07, 21",0.013,,,,,
2021-01-06,132.13,132.82,130.06,132.11,111.11,1823800,1823800,-0.02,-0.01513661,131.78,"January 06, 21",-0.0001513661,,,,,
2020-12-14,,,,,,,,,,,"December 14, 20",,2020-11-10,2020-12-15,1.12,2021-01-15,1.12
2020-09-14,,,,,,,,,,,"September 14, 20",,2020-08-11,2020-09-15,1.12,2020-09-30,1.12
2020-06-12,,,,,,,,,,,"June 12, 20",,2020-05-12,2020-06-15,1.12,2020-06-30,1.12
2020-03-16,,,,,,,,,,,"March 16, 20",,2020-02-27,2020-03-17,1.12,2020-03-31,1.12
2019-12-12,,,,,,,,,,,"December 12, 19",,2019-11-19,2019-12-13,1.08,2020-01-15,1.08
2019-09-12,,,,,,,,,,,"September 12, 19",,2019-08-13,2019-09-13,1.08,2019-09-30,1.08
2019-06-13,,,,,,,,,,,"June 13, 19",,2019-05-13,2019-06-14,1.08,2019-06-28,1.08
2019-03-14,,,,,,,,,,,"March 14, 19",,2019-02-21,2019-03-15,1.08,2019-03-29,1.08
2018-12-13,,,,,,,,,,,"December 13, 18",,2018-11-12,2018-12-14,1.01,2019-01-15,1.01
2018-09-13,,,,,,,,,,,"September 13, 18",,2018-08-14,2018-09-14,1.01,2018-09-28,1.01
2018-06-14,,,,,,,,,,,"June 14, 18",,2018-05-08,2018-06-15,1.01,2018-06-29,1.01
2018-03-14,,,,,,,,,,,"March 14, 18",,2018-03-01,2018-03-15,1.01,2018-03-30,1.01
2017-12-14,,,,,,,,,,,"December 14, 17",,2017-11-03,2017-12-15,0.93,2018-01-12,0.93
2017-09-14,,,,,,,,,,,"September 14, 17",,2017-08-07,2017-09-15,0.93,2017-09-29,0.93
2017-06-13,,,,,,,,,,,"June 13, 17",,2017-05-09,2017-06-15,0.93,2017-06-30,0.93
2017-03-13,,,,,,,,,,,"March 13, 17",,2017-03-01,2017-03-15,0.93,2017-03-31,0.93
2016-12-13,,,,,,,,,,,"December 13, 16",,2016-11-09,2016-12-15,0.88,2017-01-13,0.88
2016-09-13,,,,,,,,,,,"September 13, 16",,2016-08-10,2016-09-15,0.88,2016-09-30,0.88
2016-06-13,,,,,,,,,,,"June 13, 16",,2016-05-11,2016-06-15,0.88,2016-06-30,0.88
2016-03-11,,,,,,,,,,,"March 11, 16",,2016-02-17,2016-03-15,0.88,2016-03-31,0.88
2015-12-11,,,,,,,,,,,"December 11, 15",,2015-11-12,2015-12-15,0.85,2016-01-15,0.85
2015-09-11,,,,,,,,,,,"September 11, 15",,2015-08-11,2015-09-15,0.85,2015-09-30,0.85
2015-06-11,,,,,,,,,,,"June 11, 15",,2015-05-13,2015-06-15,0.85,2015-06-30,0.85
2015-03-11,,,,,,,,,,,"March 11, 15",,2015-02-26,2015-03-13,0.85,2015-03-31,0.85
2014-12-11,,,,,,,,,,,"December 11, 14",,2014-11-04,2014-12-15,0.83,2015-01-15,0.83
2014-09-11,,,,,,,,,,,"September 11, 14",,2014-07-21,2014-09-15,0.83,2014-09-30,0.83
2014-06-11,,,,,,,,,,,"June 11, 14",,2014-04-29,2014-06-13,0.83,2014-06-30,0.83
2014-03-12,,,,,,,,,,,"March 12, 14",,2014-02-11,2014-03-14,0.83,2014-03-31,0.83
2013-12-11,,,,,,,,,,,"December 11, 13",,2013-10-22,2013-12-13,0.78,2014-01-15,0.78
2013-09-11,,,,,,,,,,,"September 11, 13",,2013-07-23,2013-09-13,0.78,2013-09-30,0.78
2013-06-12,,,,,,,,,,,"June 12, 13",,2013-05-01,2013-06-14,0.78,2013-06-28,0.78
2013-03-13,,,,,,,,,,,"March 13, 13",,2013-02-12,2013-03-15,0.78,2013-03-29,0.78
2012-12-12,,,,,,,,,,,"December 12, 12",,2012-10-30,2012-12-14,0.73,2013-01-15,0.73
2012-09-12,,,,,,,,,,,"September 12, 12",,2012-07-20,2012-09-14,0.73,2012-09-28,0.73
2012-06-13,,,,,,,,,,,"June 13, 12",,2012-04-25,2012-06-15,0.73,2012-06-29,0.73
2012-03-13,,,,,,,,,,,"March 13, 12",,2012-02-15,2012-03-15,0.73,2012-03-30,0.73
2011-12-13,,,,,,,,,,,"December 13, 11",,2011-10-25,2011-12-15,0.68,2012-01-13,0.68
2011-09-13,,,,,,,,,,,"September 13, 11",,2011-07-26,2011-09-15,0.68,2011-09-30,0.68
2011-06-13,,,,,,,,,,,"June 13, 11",,2011-04-26,2011-06-15,0.68,2011-06-30,0.68
2011-03-11,,,,,,,,,,,"March 11, 11",,2011-02-11,2011-03-15,0.68,2011-03-31,0.68
2010-12-13,,,,,,,,,,,"December 13, 10",,2010-11-03,2010-12-15,0.53,2011-01-14,0.53
2010-09-13,,,,,,,,,,,"September 13, 10",,2010-07-20,2010-09-15,0.53,2010-09-30,0.53
2010-06-11,,,,,,,,,,,"June 11, 10",,2010-04-28,2010-06-15,0.48,2010-06-30,0.48
2010-03-11,,,,,,,,,,,"March 11, 10",,2010-02-25,2010-03-15,0.48,2010-03-31,0.48
2009-12-11,,,,,,,,,,,"December 11, 09",,2009-10-28,2009-12-15,0.45,2010-01-15,0.45
2009-09-11,,,,,,,,,,,"September 11, 09",,2009-07-29,2009-09-15,0.36,2009-09-30,0.36
2009-06-11,,,,,,,,,,,"June 11, 09",,2009-04-28,2009-06-15,0.33,2009-06-30,0.33
2009-03-12,,,,,,,,,,,"March 12, 09",,2009-02-24,2009-03-16,0.33,2009-03-31,0.33
2008-12-11,,,,,,,,,,,"December 11, 08",,2008-11-05,2008-12-15,0.33,2009-01-07,0.33
2008-09-11,,,,,,,,,,,"September 11, 08",,2008-08-04,2008-09-15,0.31,2008-09-30,0.31
2008-06-12,,,,,,,,,,,"June 12, 08",,2008-05-06,2008-06-16,0.31,2008-06-30,0.31
2008-03-13,,,,,,,,,,,"March 13, 08",,2008-02-25,2008-03-17,0.31,2008-03-31,0.31
2007-12-27,,,,,,,,,,,"December 27, 07",,2007-11-01,2007-12-31,0.31,2008-01-14,0.31
2007-09-13,,,,,,,,,,,"September 13, 07",,2007-08-01,2007-09-17,0.28625,2007-10-01,0.28625
2007-06-13,,,,,,,,,,,"June 13, 07",,2007-05-02,2007-06-15,0.28625,2007-07-02,0.28625
2007-03-13,,,,,,,,,,,"March 13, 07",,2007-02-16,2007-03-15,0.28625,2007-04-02,0.28625
2006-12-27,,,,,,,,,,,"December 27, 06",,2006-11-01,2006-12-29,0.28625,2007-01-15,0.28625
2006-09-13,,,,,,,,,,,"September 13, 06",,2006-08-02,2006-09-15,0.265,2006-10-02,0.265
2006-06-13,,,,,,,,,,,"June 13, 06",,2006-05-02,2006-06-15,0.265,2006-06-30,0.265
2006-03-13,,,,,,,,,,,"March 13, 06",,2006-02-28,2006-03-15,0.265,2006-03-31,0.265
2005-12-28,,,,,,,,,,,"December 28, 05",,2005-11-09,2005-12-30,0.265,2006-01-13,0.265
2005-09-13,,,,,,,,,,,"September 13, 05",,2005-08-09,2005-09-15,0.24375,2005-09-30,0.24375
2005-06-13,,,,,,,,,,,"June 13, 05",,2005-05-10,2005-06-15,0.24375,2005-06-30,0.24375
2005-03-11,,,,,,,,,,,"March 11, 05",,2005-02-16,2005-03-15,0.24375,2005-03-31,0.24375
2004-12-29,,,,,,,,,,,"December 29, 04",,2004-12-14,2004-12-31,0.15632,2005-01-14,0.15632
