date,label,adjDividend,dividend,recordDate,paymentDate,declarationDate,open,adjClose,unadjustedVolume,close,vwap,change,low,changeOverTime,volume,high,changePercent
2021-02-23,"February 23, 21",,,,,,117.88,115.18,6390227,119.22,118.16,1.34,115.89,0.0114,6390227,119.65,1.14
2021-02-22,"February 22, 21",,,,,,119.15,113.91,5138507,117.91,118.5775,-1.24,117.4,-0.0104,5138507,119.85,-1.04
2021-02-19,"February 19, 21",,,,,,123.1,116.03,4961134,120.1,121.58,-3,119.4,-0.0244,4961134,123.72,-2.44
2021-02-18,"February 18, 21",,,,,,120.85,118.87,6126292,123.04,121.6825,2.19,119.6,0.0181,6126292,123.24,1.81
2021-02-17,"February 17, 21",,,,,,121.89,117.19,6108997,121.3,121.7425,-0.59,120.83,-0.0048404,6108997,122.95,-0.48404
2021-02-16,"February 16, 21",,,,,,122.98,117.86,4247536,122,122.435,-0.98,121.38,-0.0079688,4247536,123.38,-0.79688
2021-02-12,"February 12, 21",,,,,,123.81,119.49,2713023,123.68,123.555,-0.13,122.68,-0.00105,2713023,124.05,-0.105
2021-02-11,"February 11, 21",,,,,,125.43,120.18,3085307,124.4,124.685,-1.03,123.46,-0.0082118,3085307,125.45,-0.82118
2021-02-10,"February 10, 21",,,,,,125.11,120.27,2880000,124.49,124.895,-0.622,124.32,-0.0049556,2880000,125.66,-0.49556
2021-02-09,"February 09, 21",,,,,,125.92,120.23,3342900,124.45,125.1025,-1.47,124.05,-0.0117,3342900,125.99,-1.17
2021-02-08,"February 08, 21",,,,,,126.2,121.83,5742639,126.1,125.275,-0.1,122.54,-0.000792393,5742639,126.26,-0.0792393
2021-02-05,"February 05, 21",,,,,,129.02,121.03,10319100,125.28,127.11,-3.74,124.55,-0.029,10319100,129.59,-2.9
2021-02-04,"February 04, 21",,,,,,130.31,126.17,7396000,130.6,130.2825,0.29,129.37,0.0022255,7396000,130.85,0.22255
2021-02-03,"February 03, 21",,,,,,131.85,124.98,3918400,129.37,130.655,-2.48,128.75,-0.0188,3918400,132.65,-1.88
2021-02-02,"February 02, 21",,,,,,128.63,127.42,3456000,131.89,130.25,3.26,128.07,0.0253,3456000,132.41,2.53
2021-02-01,"February 01, 21",,,,,,126.29,124.07,4070209,128.42,127.3175,2.13,125.21,0.0169,4070209,129.35,1.69
2021-01-29,"January 29, 21",,,,,,126.56,121.81,4597400,126.08,126.81,-0.48,125.37,-0.0037927,4597400,129.23,-0.37927
2021-01-28,"January 28, 21",,,,,,125.79,123.44,5000209,127.77,126.915,1.98,124.5,0.0157,5000209,129.6,1.57
2021-01-27,"January 27, 21",,,,,,129.69,119.09,7023139,123.27,126.3525,-6.42,122.45,-0.0495,7023139,130,-4.95
2021-01-26,"January 26, 21",,,,,,130.02,126.96,3219000,131.41,131.035,1.39,130,0.0107,3219000,132.71,1.07
2021-01-25,"January 25, 21",,,,,,130.75,126.66,2892807,131.1,130.98,0.35,129.67,0.0026769,2892807,132.4,0.26769
2021-01-22,"January 22, 21",,,,,,130.44,125.94,2501600,130.36,130.31,-0.08,129.12,-0.0006133088,2501600,131.32,-0.06133088
2021-01-21,"January 21, 21",,,,,,132.71,125.98,2688341,130.4,131.4175,-2.31,129.85,-0.0174,2688341,132.71,-1.74
2021-01-20,"January 20, 21",,,,,,130.12,127.82,4230427,132.3,131.085,2.18,129.5,0.0168,4230427,132.42,1.68
2021-01-19,"January 19, 21",,,,,,128.69,125.45,4033823,129.85,129.0225,1.16,127.12,0.0090139,4033823,130.43,0.90139
2021-01-15,"January 15, 21",,,,,,124.75,122.97,4741035,127.28,126.17,2.53,124.75,0.0203,4741035,127.9,2.03
2021-01-14,"January 14, 21",,,,,,129.03,120.46,6359743,124.69,127.01,-4.34,123.9,-0.0336,6359743,130.42,-3.36
2021-01-13,"January 13, 21",,,,,,129.14,124.14,2917300,128.5,128.9975,-0.64,128.45,-0.0049559,2917300,129.9,-0.49559
2021-01-12,"January 12, 21",,,,,,132.88,124.33,5374600,128.69,130.6775,-4.19,127.67,-0.0315,5374600,133.47,-3.15
2021-01-11,"January 11, 21",,,,,,134,128.42,3084163,132.93,133.805,-1.07,132.75,-0.0079851,3084163,135.54,-0.79851
2021-01-08,"January 08, 21",,,,,,133.26,130.48,2951200,135.06,133.9375,1.8,132.23,0.0135,2951200,135.2,1.35
2021-01-07,"January 07, 21",,,,,,133.81,128.67,4928104,133.19,133.9025,-0.62,133.16,-0.0046334,4928104,135.45,-0.46334
2021-01-06,"January 06, 21",,,,,,130.72,127.07,4486000,131.53,130.96,0.81,129.61,0.0061965,4486000,131.98,0.61965
2013-05-01,"May 01, 13",4.06,4.06,2013-05-01,2013-07-01,2013-04-25,,,,,,,,,,,
