date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime,adjDividend,dividend,declarationDate,recordDate,paymentDate
2021-03-01,69.41,70.57,69.2,69.93,56.11,3972031,3972031,0.52,0.74917,69.7775,"March 01, 21",0.0074917,,,,,
2021-02-26,70.69,71.07,68.19,68.32,54.82,7575800,7575800,-2.37,-3.35,69.5675,"February 26, 21",-0.0335,,,,,
2021-02-25,71.17,71.73,70.55,70.63,56.67,3678500,3678500,-0.54,-0.75875,71.02,"February 25, 21",-0.0075875,,,,,
2021-02-24,71.87,72.04,70.93,71.17,57.11,3799800,3799800,-0.7,-0.97398,71.5025,"February 24, 21",-0.0097398,,,,,
2021-02-23,71.83,72.79,71.32,72.04,57.8,4621319,4621319,0.21,0.29236,71.995,"February 23, 21",0.0029236,,,,,
2021-02-22,71.14,71.37,70.4,71.17,57.11,4908101,4908101,0.03,0.04217037,71.02,"February 22, 21",0.0004217037,,,,,
2021-02-19,72.76,72.78,71.07,71.15,57.09,3310135,3310135,-1.61,-2.21,71.94,"February 19, 21",-0.0221,,,,,
2021-02-18,72.16,73.46,72.07,72.71,58.34,3670844,3670844,0.55,0.7622,72.6,"February 18, 21",0.007622,,,,,
2021-02-17,71.04,72.45,70.93,72.39,58.09,3737346,3737346,1.35,1.9,71.7025,"February 17, 21",0.019,,,,,
2021-02-16,71.79,71.92,70.85,71.13,57.07,4528679,4528679,-0.66,-0.91935,71.4225,"February 16, 21",-0.0091935,,,,,
2021-02-12,72.72,73.98,71.62,71.87,57.67,4866160,4866160,-0.85,-1.17,72.5475,"February 12, 21",-0.0117,,,,,
2021-02-11,73.01,73.5,72.79,73.06,58.62,2751124,2751124,0.05,0.06848377,73.09,"February 11, 21",0.0006848377,,,,,
2021-02-10,73.57,73.62,72.63,73.09,58.65,3749240,3749240,-0.48,-0.65244,73.2275,"February 10, 21",-0.0065244,,,,,
2021-02-09,73.99,74.16,73.02,73.11,58.66,2308211,2308211,-0.88,-1.19,73.57,"February 09, 21",-0.0119,,,,,
2021-02-08,73.64,73.86,73.22,73.83,59.24,3008312,3008312,0.19,0.25801,73.6375,"February 08, 21",0.0025801,,,,,
2021-02-05,72.94,74.12,72.57,73.74,59.17,3011528,3011528,0.8,1.1,73.3425,"February 05, 21",0.011,,,,,
2021-02-04,72.55,72.96,72.13,72.69,58.33,2171716,2171716,0.14,0.19297,72.5825,"February 04, 21",0.0019297,,,,,
2021-02-03,72.5,72.97,72.34,72.57,58.23,3054814,3054814,0.07,0.09655172,72.595,"February 03, 21",0.0009655172,,,,,
2021-02-02,72.67,73.69,72.13,72.77,58.39,3922329,3922329,0.1,0.13761,72.815,"February 02, 21",0.0013761,,,,,
2021-02-01,73.15,73.59,72.45,72.68,58.32,3480100,3480100,-0.47,-0.64252,72.9675,"February 01, 21",-0.0064252,,,,,
2021-01-29,72.39,73.58,71.8,72.89,58.49,4330707,4330707,0.5,0.6907,72.665,"January 29, 21",0.006907,,,,,
2021-01-28,73.14,74.3,72.65,72.67,58.31,3124000,3124000,-0.47,-0.6426,73.19,"January 28, 21",-0.006426,,,,,
2021-01-27,73.25,74.44,72.78,73.08,58.64,4657216,4657216,-0.17,-0.23208,73.3875,"January 27, 21",-0.0023208,,,,,
2021-01-26,73.92,73.98,73.04,73.64,59.09,3393786,3393786,-0.28,-0.37879,73.645,"January 26, 21",-0.0037879,,,,,
2021-01-25,72.06,73.68,71.93,73.56,59.02,4057600,4057600,1.5,2.08,72.8075,"January 25, 21",0.0208,,,,,
2021-01-22,71.35,72.48,71.21,72.29,58,4152921,4152921,0.94,1.32,71.8325,"January 22, 21",0.0132,,,,,
2021-01-21,71.36,72.02,70.96,71.8,57.61,3185400,3185400,0.44,0.61659,71.535,"January 21, 21",0.0061659,,,,,
2021-01-20,70.7,71.74,70.46,71.58,57.44,3552085,3552085,0.88,1.24,71.12,"January 20, 21",0.0124,,,,,
2021-01-19,72.2,72.2,70.94,70.96,56.94,3670846,3670846,-1.24,-1.72,71.575,"January 19, 21",-0.0172,,,,,
2021-01-15,71,72.28,70.7,72.08,57.84,3407619,3407619,1.08,1.52,71.515,"January 15, 21",0.0152,,,,,
2021-01-14,72.29,72.31,71,71.02,56.99,3461300,3461300,-1.27,-1.76,71.655,"January 14, 21",-0.0176,,,,,
2021-01-13,71.75,72.59,71.27,72.24,57.96,4364100,4364100,0.49,0.68293,71.9625,"January 13, 21",0.0068293,,,,,
2021-01-12,72.9,73,70.82,71.53,57.39,3801210,3801210,-1.37,-1.88,72.0625,"January 12, 21",-0.0188,,,,,
2021-01-11,72.99,73.43,72.03,72.67,58.31,2950581,2950581,-0.32,-0.43842,72.78,"January 11, 21",-0.0043842,,,,,
2021-01-08,73.29,73.34,72.64,73.2,58.73,3476800,3476800,-0.09,-0.1228,73.1175,"January 08, 21",-0.001228,,,,,
2021-01-07,74.59,74.8,72.96,72.96,58.54,4126600,4126600,-1.63,-2.19,73.8275,"January 07, 21",-0.0219,,,,,
2021-01-06,73.53,75.48,72.9,74.56,59.83,4112253,4112253,1.03,1.4,74.1175,"January 06, 21",0.014,,,,,
2020-12-03,,,,,,,,,,,"December 03, 20",,0.63,0.63,2020-11-04,2020-12-04,2020-12-20
2020-09-03,,,,,,,,,,,"September 03, 20",,0.94,0.94,2020-07-30,2020-09-04,2020-09-20
2020-06-04,,,,,,,,,,,"June 04, 20",,0.94,0.94,2020-05-06,2020-06-05,2020-06-20
2020-02-27,,,,,,,,,,,"February 27, 20",,0.94,0.94,2020-01-24,2020-02-28,2020-03-20
2019-12-05,,,,,,,,,,,"December 05, 19",,0.9175,0.9175,2019-10-31,2019-12-06,2019-12-20
2019-09-05,,,,,,,,,,,"September 05, 19",,0.9175,0.9175,2019-07-31,2019-09-06,2019-09-20
2019-06-06,,,,,,,,,,,"June 06, 19",,0.9175,0.9175,2019-05-07,2019-06-07,2019-06-20
2019-02-28,,,,,,,,,,,"February 28, 19",,0.9175,0.9175,2019-01-25,2019-03-01,2019-03-20
2018-12-06,,,,,,,,,,,"December 06, 18",,0.835,0.835,2018-10-31,2018-12-07,2018-12-20
2018-09-06,,,,,,,,,,,"September 06, 18",,0.835,0.835,2018-07-31,2018-09-07,2018-09-20
2018-05-31,,,,,,,,,,,"May 31, 18",,0.835,0.835,2018-05-09,2018-06-01,2018-06-20
2018-03-01,,,,,,,,,,,"March 01, 18",,0.835,0.835,2018-01-26,2018-03-02,2018-03-20
2017-11-30,,,,,,,,,,,"November 30, 17",,0.77,0.77,2017-10-12,2017-12-01,2017-12-20
2017-08-30,,,,,,,,,,,"August 30, 17",,0.755,0.755,2017-08-01,2017-09-01,2017-09-20
2017-05-31,,,,,,,,,,,"May 31, 17",,0.755,0.755,2017-05-11,2017-06-02,2017-06-20
2017-03-01,,,,,,,,,,,"March 01, 17",,0.755,0.755,2017-01-24,2017-03-03,2017-03-20
2016-11-30,,,,,,,,,,,"November 30, 16",,0.7,0.7,2016-10-28,2016-12-02,2016-12-20
2016-08-31,,,,,,,,,,,"August 31, 16",,0.7,0.7,2016-08-02,2016-09-02,2016-09-20
2016-06-01,,,,,,,,,,,"June 01, 16",,0.7,0.7,2016-05-11,2016-06-03,2016-06-20
2016-03-02,,,,,,,,,,,"March 02, 16",,0.7,0.7,2016-01-21,2016-03-04,2016-03-20
2015-11-23,,,,,,,,,,,"November 23, 15",,0.6475,0.6475,2015-10-22,2015-11-25,2015-12-20
2015-08-26,,,,,,,,,,,"August 26, 15",,0.6475,0.6475,2015-08-04,2015-08-28,2015-09-20
2015-05-27,,,,,,,,,,,"May 27, 15",,0.6475,0.6475,2015-05-13,2015-05-29,2015-06-20
2015-02-25,,,,,,,,,,,"February 25, 15",,0.6475,0.6475,2015-02-09,2015-02-27,2015-03-20
2014-11-25,,,,,,,,,,,"November 25, 14",,0.6,0.6,2014-10-15,2014-11-28,2014-12-20
2014-08-27,,,,,,,,,,,"August 27, 14",,0.6,0.6,2014-08-08,2014-08-29,2014-09-20
2014-05-28,,,,,,,,,,,"May 28, 14",,0.6,0.6,2014-05-19,2014-05-30,2014-06-20
2014-02-26,,,,,,,,,,,"February 26, 14",,0.6,0.6,2014-01-17,2014-02-28,2014-03-20
2013-12-04,,,,,,,,,,,"December 04, 13",,0.5625,0.5625,2013-10-25,2013-12-06,2013-12-20
2013-09-04,,,,,,,,,,,"September 04, 13",,0.5625,0.5625,2013-08-13,2013-09-06,2013-09-20
2013-06-05,,,,,,,,,,,"June 05, 13",,0.5625,0.5625,2013-05-03,2013-06-07,2013-06-20
2013-02-26,,,,,,,,,,,"February 26, 13",,0.5625,0.5625,2013-01-25,2013-02-28,2013-03-20
2012-11-28,,,,,,,,,,,"November 28, 12",,0.527,0.5275,2012-10-18,2012-11-30,2012-12-20
2012-08-29,,,,,,,,,,,"August 29, 12",,0.5275,0.5275,2012-08-10,2012-08-31,2012-09-20
2012-05-30,,,,,,,,,,,"May 30, 12",,0.5275,0.5275,2012-05-10,2012-06-01,2012-06-20
2012-02-29,,,,,,,,,,,"February 29, 12",,0.5275,0.528,2012-01-23,2012-03-02,2012-03-20
2011-11-30,,,,,,,,,,,"November 30, 11",,0.4925,0.4925,2011-10-21,2011-12-02,2011-12-20
2011-08-24,,,,,,,,,,,"August 24, 11",,0.4925,0.4925,2011-08-05,2011-08-26,2011-09-20
2011-05-25,,,,,,,,,,,"May 25, 11",,0.4925,0.4925,2011-05-12,2011-05-27,2011-06-20
2011-03-02,,,,,,,,,,,"March 02, 11",,0.4925,0.4925,2011-01-21,2011-03-04,2011-03-20
2010-11-24,,,,,,,,,,,"November 24, 10",,0.4575,0.4575,2010-10-22,2010-11-29,2010-12-20
2010-08-25,,,,,,,,,,,"August 25, 10",,0.4575,0.4575,2010-07-21,2010-08-27,2010-09-20
2010-05-26,,,,,,,,,,,"May 26, 10",,0.4575,0.4575,2010-05-18,2010-05-28,2010-06-20
2010-02-24,,,,,,,,,,,"February 24, 10",,0.4575,0.4575,2010-01-22,2010-02-26,2010-03-20
2009-11-25,,,,,,,,,,,"November 25, 09",,0.4375,0.4375,2009-10-16,2009-11-30,2009-12-20
2009-08-26,,,,,,,,,,,"August 26, 09",,0.4375,0.4375,2009-08-06,2009-08-28,2009-09-20
2009-05-27,,,,,,,,,,,"May 27, 09",,0.4375,0.4375,2009-05-05,2009-05-29,2009-06-20
2009-02-25,,,,,,,,,,,"February 25, 09",,0.4375,0.4375,2008-12-22,2009-02-27,2009-03-20
2008-11-26,,,,,,,,,,,"November 26, 08",,0.395,0.395,2008-10-24,2008-12-01,2008-12-20
2008-08-27,,,,,,,,,,,"August 27, 08",,0.395,0.395,2008-08-07,2008-08-29,2008-09-20
2008-05-28,,,,,,,,,,,"May 28, 08",,0.395,0.395,2008-05-09,2008-05-30,2008-06-20
2008-02-27,,,,,,,,,,,"February 27, 08",,0.395,0.395,2008-01-25,2008-02-29,2008-03-20
2007-11-28,,,,,,,,,,,"November 28, 07",,0.198,0.395,2007-10-29,2007-11-30,2007-12-20
2007-08-29,,,,,,,,,,,"August 29, 07",,0.355,0.71,2007-08-08,2007-08-31,2007-09-20
2007-05-30,,,,,,,,,,,"May 30, 07",,0.355,0.71,2007-04-27,2007-06-01,2007-06-20
2007-02-21,,,,,,,,,,,"February 21, 07",,0.355,0.71,2007-01-26,2007-02-23,2007-03-20
2006-11-29,,,,,,,,,,,"November 29, 06",,0.345,0.69,2006-10-20,2006-12-01,2006-12-20
2006-08-30,,,,,,,,,,,"August 30, 06",,0.345,0.69,2006-08-03,2006-09-01,2006-09-20
2006-05-31,,,,,,,,,,,"May 31, 06",,0.345,0.69,2006-04-28,2006-06-02,2006-06-20
2006-02-22,,,,,,,,,,,"February 22, 06",,0.345,0.69,2006-01-26,2006-02-24,2006-03-20
2005-11-23,,,,,,,,,,,"November 23, 05",,0.335,0.67,2005-10-31,2005-11-28,2005-12-20
2005-08-24,,,,,,,,,,,"August 24, 05",,0.335,0.67,2005-07-22,2005-08-26,2005-09-20
2005-05-25,,,,,,,,,,,"May 25, 05",,0.335,0.67,2005-04-22,2005-05-27,2005-06-20
2005-02-23,,,,,,,,,,,"February 23, 05",,0.335,0.67,2005-02-02,2005-02-25,2005-03-20
2004-11-24,,,,,,,,,,,"November 24, 04",,0.3325,0.665,2004-10-15,2004-11-29,2004-12-20
2004-08-25,,,,,,,,,,,"August 25, 04",,0.3225,0.645,2004-07-13,2004-08-27,2004-09-20
2004-05-26,,,,,,,,,,,"May 26, 04",,0.3225,0.645,2004-04-23,2004-05-28,2004-06-20
2004-02-25,,,,,,,,,,,"February 25, 04",,0.3225,0.645,2004-02-03,2004-02-27,2004-03-20
2003-11-26,,,,,,,,,,,"November 26, 03",,0.3225,0.645,2003-10-17,2003-12-01,2003-12-20
2003-08-27,,,,,,,,,,,"August 27, 03",,0.3225,0.645,2003-07-15,2003-08-29,2003-09-20
2003-05-28,,,,,,,,,,,"May 28, 03",,0.3225,0.645,2003-04-25,2003-05-30,2003-06-20
2003-02-26,,,,,,,,,,,"February 26, 03",,0.3225,0.645,2003-02-18,2003-02-28,2003-03-20
2002-11-27,,,,,,,,,,,"November 27, 02",,0.3225,0.645,2002-10-11,2002-12-02,2002-12-20
2002-08-28,,,,,,,,,,,"August 28, 02",,0.3225,0.645,2002-06-21,2002-08-30,2002-09-20
2002-05-29,,,,,,,,,,,"May 29, 02",,0.3225,0.645,2002-04-26,2002-05-31,2002-06-20
2002-02-27,,,,,,,,,,,"February 27, 02",,0.3225,0.645,2002-02-15,2002-03-01,2002-03-20
2001-11-21,,,,,,,,,,,"November 21, 01",,0.3225,0.645,2001-10-19,2001-11-26,2001-12-20
2001-08-29,,,,,,,,,,,"August 29, 01",,0.3225,0.645,2001-08-24,2001-08-31,2001-09-20
2001-05-30,,,,,,,,,,,"May 30, 01",,0.3225,0.645,2001-04-27,2001-06-01,2001-06-20
2001-02-28,,,,,,,,,,,"February 28, 01",,0.3225,0.645,2001-02-16,2001-03-02,2001-03-20
2000-11-21,,,,,,,,,,,"November 21, 00",,0.3225,0.645,2000-10-20,2000-11-24,2000-12-20
2000-08-23,,,,,,,,,,,"August 23, 00",,0.3225,0.645,2000-07-07,2000-08-25,2000-09-20
2000-05-24,,,,,,,,,,,"May 24, 00",,0.3225,0.645,2000-04-28,2000-05-26,2000-06-20
2000-02-28,,,,,,,,,,,"February 28, 00",,0.3225,0.645,2000-02-18,2000-03-01,2000-03-20
1999-11-23,,,,,,,,,,,"November 23, 99",,0.3225,0.645,1999-10-15,1999-11-26,1999-12-20
1999-08-25,,,,,,,,,,,"August 25, 99",,0.3225,0.645,1999-07-12,1999-08-27,1999-09-20
1999-05-26,,,,,,,,,,,"May 26, 99",,0.3225,0.645,1999-04-16,1999-05-28,1999-06-21
1999-02-26,,,,,,,,,,,"February 26, 99",,0.3225,0.645,1999-02-19,1999-03-02,1999-03-20
1998-11-24,,,,,,,,,,,"November 24, 98",,0.3225,0.645,1998-10-16,1998-11-27,1998-12-20
1998-08-26,,,,,,,,,,,"August 26, 98",,0.3225,0.645,1998-07-20,1998-08-28,1998-09-20
1998-05-27,,,,,,,,,,,"May 27, 98",,0.3225,0.645,1998-04-17,1998-05-29,1998-06-20
1998-02-27,,,,,,,,,,,"February 27, 98",,0.3225,0.645,1998-02-20,1998-03-03,1998-03-20
1997-11-25,,,,,,,,,,,"November 25, 97",,0.3225,0.645,1997-10-17,1997-11-28,1997-12-20
1997-08-27,,,,,,,,,,,"August 27, 97",,0.3225,0.645,1997-07-21,1997-08-29,1997-09-20
1997-05-28,,,,,,,,,,,"May 28, 97",,0.3225,0.645,1997-04-18,1997-05-30,1997-06-20
1997-02-27,,,,,,,,,,,"February 27, 97",,0.3225,0.645,1997-02-21,1997-03-03,1997-03-20
1996-11-26,,,,,,,,,,,"November 26, 96",,0.3225,0.645,1996-10-18,1996-11-29,1996-12-20
1996-08-28,,,,,,,,,,,"August 28, 96",,0.3225,0.645,1996-07-19,1996-08-30,1996-09-20
1996-05-29,,,,,,,,,,,"May 29, 96",,0.3225,0.645,1996-04-19,1996-05-31,1996-06-20
1996-02-28,,,,,,,,,,,"February 28, 96",,0.3225,0.645,1996-02-16,1996-03-01,1996-03-20
1995-11-29,,,,,,,,,,,"November 29, 95",,0.3225,0.645,1995-10-23,1995-12-01,1995-12-20
1995-08-29,,,,,,,,,,,"August 29, 95",,0.3225,0.645,1995-07-21,1995-08-31,1995-09-20
1995-05-25,,,,,,,,,,,"May 25, 95",,0.3225,0.645,1995-04-21,1995-06-01,1995-06-20
1995-02-24,,,,,,,,,,,"February 24, 95",,0.3225,0.645,,1995-03-02,1995-03-20
1994-11-25,,,,,,,,,,,"November 25, 94",,0.3225,0.645,,1994-12-01,1994-12-20
1994-08-24,,,,,,,,,,,"August 24, 94",,0.3175,0.635,,1994-08-30,1994-09-20
1994-05-24,,,,,,,,,,,"May 24, 94",,0.3175,0.635,,1994-05-31,1994-06-20
1994-02-24,,,,,,,,,,,"February 24, 94",,0.3175,0.635,,1994-03-02,1994-03-20
1993-11-24,,,,,,,,,,,"November 24, 93",,0.3175,0.635,,1993-12-01,1993-12-20
1993-08-24,,,,,,,,,,,"August 24, 93",,0.3075,0.615,,1993-08-30,1993-09-20
1993-05-24,,,,,,,,,,,"May 24, 93",,0.3075,0.615,,1993-05-28,1993-06-20
1993-02-24,,,,,,,,,,,"February 24, 93",,0.3075,0.615,,1993-03-02,1993-03-20
1992-11-23,,,,,,,,,,,"November 23, 92",,0.3075,0.615,,1992-11-30,1992-12-20
1992-08-24,,,,,,,,,,,"August 24, 92",,0.2975,0.595,,1992-08-28,1992-09-20
1992-05-22,,,,,,,,,,,"May 22, 92",,0.2975,0.595,,1992-05-29,1992-06-20
1992-02-25,,,,,,,,,,,"February 25, 92",,0.2975,0.595,,1992-03-02,1992-03-20
1991-11-25,,,,,,,,,,,"November 25, 91",,0.29667,0.89,,1991-12-02,1991-12-20
1991-08-26,,,,,,,,,,,"August 26, 91",,0.28667,0.86,,1991-08-30,1991-09-20
1991-05-24,,,,,,,,,,,"May 24, 91",,0.28667,0.86,,1991-05-31,1991-06-20
1991-02-22,,,,,,,,,,,"February 22, 91",,0.28667,0.86,,1991-02-28,1991-03-20
1990-11-26,,,,,,,,,,,"November 26, 90",,0.28667,0.86,1990-10-24,1990-11-30,1990-12-20
1990-08-27,,,,,,,,,,,"August 27, 90",,0.27667,0.83,1990-08-21,1990-08-31,1990-09-20
1990-05-24,,,,,,,,,,,"May 24, 90",,0.27667,0.83,1990-04-23,1990-05-31,1990-06-20
1990-02-23,,,,,,,,,,,"February 23, 90",,0.27667,0.83,1990-02-20,1990-03-01,1990-03-20
1989-11-24,,,,,,,,,,,"November 24, 89",,0.27667,0.83,1989-10-31,1989-11-30,1989-12-20
1989-08-25,,,,,,,,,,,"August 25, 89",,0.26667,0.8,1989-08-22,1989-08-31,1989-09-20
1989-05-24,,,,,,,,,,,"May 24, 89",,0.26667,0.8,1989-04-24,1989-05-31,1989-06-20
1989-02-23,,,,,,,,,,,"February 23, 89",,0.26667,0.8,1989-02-22,1989-03-01,1989-03-20
1988-11-28,,,,,,,,,,,"November 28, 88",,0.26667,0.8,1988-10-25,1988-12-02,1988-12-20
1988-08-29,,,,,,,,,,,"August 29, 88",,0.25667,0.77,1988-08-23,1988-09-02,1988-09-20
1988-05-24,,,,,,,,,,,"May 24, 88",,0.25667,0.77,1988-04-19,1988-05-31,1988-06-20
1988-02-24,,,,,,,,,,,"February 24, 88",,0.25667,0.77,1988-02-22,1988-03-01,1988-03-21
1987-11-23,,,,,,,,,,,"November 23, 87",,0.25667,0.77,1987-10-27,1987-11-30,1987-12-21
1987-08-25,,,,,,,,,,,"August 25, 87",,0.24667,0.74,1987-08-25,1987-08-31,1987-09-21
1987-05-26,,,,,,,,,,,"May 26, 87",,0.24667,0.74,1987-05-19,1987-06-01,1987-06-20
1987-02-23,,,,,,,,,,,"February 23, 87",,0.24667,0.74,1987-01-20,1987-02-27,1987-03-20
1986-11-24,,,,,,,,,,,"November 24, 86",,0.24667,0.74,,,
1986-08-25,,,,,,,,,,,"August 25, 86",,0.23667,0.71,,,
1986-05-22,,,,,,,,,,,"May 22, 86",,0.23667,0.71,,,
1986-02-25,,,,,,,,,,,"February 25, 86",,0.23667,0.71,,,
1985-11-22,,,,,,,,,,,"November 22, 85",,0.23667,0.71,,,
1985-08-26,,,,,,,,,,,"August 26, 85",,0.22667,0.68,,,
1985-05-24,,,,,,,,,,,"May 24, 85",,0.22667,0.68,,,
1985-02-25,,,,,,,,,,,"February 25, 85",,0.22667,0.68,,,
1984-11-23,,,,,,,,,,,"November 23, 84",,0.22667,0.68,,,
